"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1)
17,5,Illinois,"White, men","3,797","2,692",70.9,"2,605",68.6,88,3.3,2.6 – 4.0
17,6,Illinois,"White, women","3,956","2,352",59.4,"2,275",57.5,76,3.3,2.6 – 4.0
17,7,Illinois,Black or African American,"1,397",848,60.7,775,55.5,73,8.7,7.0 – 10.4
17,8,Illinois,"Black or African American, men",620,397,64.1,359,57.9,38,9.6,6.9 – 12.3
17,9,Illinois,"Black or African American, women",776,451,58.1,416,53.5,35,7.8,5.5 – 10.1
17,10,Illinois,Asian,644,424,65.8,412,64,12,2.8,1.5 – 4.1
17,11,Illinois,"Asian, men",309,224,72.4,217,70.2,7,3.1,1.2 – 5.0
17,12,Illinois,"Asian, women",335,200,59.7,195,58.2,5,2.5,0.6 – 4.4
17,13,Illinois,Hispanic or Latino ethnicity,"1,634","1,146",70.1,"1,105",67.6,41,3.6,2.7 – 4.5
17,14,Illinois,"Hispanic or Latino ethnicity, men",810,646,79.8,621,76.6,25,3.9,2.6 – 5.2
17,15,Illinois,"Hispanic or Latino ethnicity, women",824,499,60.6,484,58.8,15,3.1,1.8 – 4.4
17,16,Illinois,"Married men, spouse present","2,453","1,845",75.2,"1,805",73.6,39,2.1,1.5 – 2.7
17,17,Illinois,"Married women, spouse present","2,460","1,498",60.9,"1,464",59.5,34,2.3,1.6 – 3.0
17,18,Illinois,Women who maintain families,532,387,72.6,364,68.4,22,5.8,3.5 – 8.1
17,19,Illinois,"Total, 16 to 19 years",664,231,34.8,197,29.7,34,14.6,10.0 – 19.2
17,20,Illinois,"Total, 20 to 24 years",835,593,71,544,65.1,49,8.3,6.1 – 10.5
17,21,Illinois,"Total, 25 to 34 years","1,681","1,406",83.7,"1,357",80.7,50,3.5,2.6 – 4.4
17,22,Illinois,"Total, 35 to 44 years","1,614","1,346",83.4,"1,304",80.8,42,3.2,2.3 – 4.1
17,23,Illinois,"Total, 45 to 54 years","1,615","1,351",83.7,"1,312",81.2,40,2.9,2.1 – 3.7
17,24,Illinois,"Total, 55 to 64 years","1,661","1,136",68.4,"1,108",66.7,28,2.5,1.6 – 3.4
17,25,Illinois,"Total, 65 years and over","1,932",389,20.1,377,19.5,12,3,1.4 – 4.6
17,27,Illinois,"Men, 20 to 24 years",405,291,71.7,261,64.3,30,10.3,6.8 – 13.8
17,28,Illinois,"Men, 25 to 34 years",868,764,88.1,739,85.1,25,3.3,2.1 – 4.5
17,29,Illinois,"Men, 35 to 44 years",782,713,91.2,691,88.4,22,3.1,1.9 – 4.3
17,30,Illinois,"Men, 45 to 54 years",785,698,88.9,677,86.2,21,3.1,1.9 – 4.3
17,31,Illinois,"Men, 55 to 64 years",804,601,74.8,586,72.9,15,2.5,1.3 – 3.7
17,32,Illinois,"Men, 65 years and over",858,208,24.2,203,23.7,5,2.3,0.4 – 4.2
17,34,Illinois,"Women, 20 to 24 years",429,302,70.3,283,65.8,19,6.3,3.6 – 9.0
17,35,Illinois,"Women, 25 to 34 years",813,642,79,618,76,24,3.8,2.4 – 5.2
17,36,Illinois,"Women, 35 to 44 years",832,633,76.1,612,73.6,21,3.3,2.0 – 4.6
17,37,Illinois,"Women, 45 to 54 years",830,653,78.7,635,76.5,18,2.8,1.6 – 4.0
17,38,Illinois,"Women, 55 to 64 years",857,535,62.4,522,60.9,13,2.5,1.2 – 3.8
17,39,Illinois,"Women, 65 years and over","1,074",181,16.8,174,16.2,7,3.9,1.2 – 6.6
17,40,Illinois,"White, 16 to 19 years",510,182,35.6,159,31.2,23,12.5,7.7 – 17.3
17,41,Illinois,"White, 20 to 24 years",625,457,73.2,433,69.3,24,5.3,3.3 – 7.3
17,42,Illinois,"White, 25 to 34 years","1,220","1,048",85.9,"1,018",83.5,30,2.9,1.9 – 3.9
17,43,Illinois,"White, 35 to 44 years","1,193","1,013",84.9,984,82.5,30,2.9,1.9 – 3.9
17,44,Illinois,"White, 45 to 54 years","1,254","1,063",84.7,"1,036",82.6,27,2.5,1.6 – 3.4
17,45,Illinois,"White, 55 to 64 years","1,357",954,70.3,932,68.7,22,2.3,1.4 – 3.2
17,46,Illinois,"White, 65 years and over","1,594",328,20.5,318,20,9,2.9,1.2 – 4.6
17,49,Illinois,"Black or African American, 25 to 34 years",276,209,75.6,195,70.4,14,6.9,3.7 – 10.1
17,50,Illinois,"Black or African American, 35 to 44 years",235,188,80.1,177,75.6,11,5.6,2.6 – 8.6
17,51,Illinois,"Black or African American, 45 to 54 years",211,169,80,157,74.6,11,6.7,3.2 – 10.2
17,52,Illinois,"Black or African American, 55 to 64 years",217,124,57.1,119,54.7,5,4.2,1.0 – 7.4
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",170,133,78.3,124,72.8,9,7,3.2 – 10.8
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",340,290,85.2,282,82.9,8,2.7,1.1 – 4.3
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",321,258,80.3,251,78.1,7,2.8,1.0 – 4.6
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",308,239,77.7,233,75.6,6,2.6,0.8 – 4.4
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",182,131,72.1,129,70.9,2,1.7,(2)-
18,1,Indiana,Total,"5,246","3,388",64.6,"3,272",62.4,116,3.4,2.8 – 4.0
18,2,Indiana,Men,"2,547","1,807",70.9,"1,741",68.4,65,3.6,2.8 – 4.4
18,3,Indiana,Women,"2,699","1,582",58.6,"1,531",56.7,51,3.2,2.4 – 4.0
18,4,Indiana,White,"4,502","2,903",64.5,"2,812",62.5,91,3.2,2.6 – 3.8
18,5,Indiana,"White, men","2,189","1,554",71,"1,502",68.6,52,3.3,2.5 – 4.1
18,6,Indiana,"White, women","2,313","1,350",58.4,"1,310",56.6,40,2.9,2.1 – 3.7
18,7,Indiana,Black or African American,495,318,64.1,299,60.4,18,5.8,3.6 – 8.0
18,8,Indiana,"Black or African American, men",235,158,67.3,148,63.3,9,6,2.7 – 9.3
18,9,Indiana,"Black or African American, women",261,160,61.3,151,57.9,9,5.6,2.5 – 8.7
18,13,Indiana,Hispanic or Latino ethnicity,390,274,70.2,261,67,12,4.5,2.3 – 6.7
18,14,Indiana,"Hispanic or Latino ethnicity, men",205,174,84.9,168,81.9,6,3.5,1.1 – 5.9
18,16,Indiana,"Married men, spouse present","1,349",998,74,987,73.2,11,1.1,0.5 – 1.7
18,17,Indiana,"Married women, spouse present","1,366",826,60.4,808,59.2,17,2.1,1.2 – 3.0
18,18,Indiana,Women who maintain families,291,195,67.1,187,64.2,9,4.5,1.8 – 7.2
18,19,Indiana,"Total, 16 to 19 years",355,159,44.9,140,39.5,19,11.9,7.0 – 16.8
18,20,Indiana,"Total, 20 to 24 years",440,346,78.5,328,74.5,18,5.2,3.0 – 7.4
18,21,Indiana,"Total, 25 to 34 years",882,718,81.4,693,78.5,25,3.5,2.3 – 4.7
18,22,Indiana,"Total, 35 to 44 years",828,693,83.8,675,81.5,18,2.7,1.6 – 3.8
18,23,Indiana,"Total, 45 to 54 years",840,699,83.2,681,81.1,18,2.6,1.5 – 3.7
18,24,Indiana,"Total, 55 to 64 years",863,570,66,558,64.7,12,2,0.9 – 3.1
18,25,Indiana,"Total, 65 years and over","1,038",203,19.6,197,19,6,3,0.8 – 5.2
18,27,Indiana,"Men, 20 to 24 years",209,170,81.4,160,76.5,10,6,2.6 – 9.4
18,28,Indiana,"Men, 25 to 34 years",437,392,89.8,376,86.2,16,4,2.2 – 5.8
18,29,Indiana,"Men, 35 to 44 years",425,394,92.8,384,90.5,9,2.4,1.0 – 3.8
18,30,Indiana,"Men, 45 to 54 years",413,366,88.6,356,86.3,10,2.7,1.2 – 4.2
18,31,Indiana,"Men, 55 to 64 years",417,296,70.9,289,69.4,6,2.1,0.6 – 3.6
18,34,Indiana,"Women, 20 to 24 years",232,176,76,168,72.7,8,4.4,1.6 – 7.2
18,35,Indiana,"Women, 25 to 34 years",446,326,73.1,316,71,9,2.9,1.2 – 4.6
18,36,Indiana,"Women, 35 to 44 years",403,299,74.3,290,72,9,3,1.2 – 4.8
18,37,Indiana,"Women, 45 to 54 years",427,333,78,325,76.1,8,2.4,0.9 – 3.9
18,38,Indiana,"Women, 55 to 64 years",446,274,61.5,269,60.3,5,2,0.5 – 3.5
18,40,Indiana,"White, 16 to 19 years",288,138,48,124,43.1,14,10.2,5.3 – 15.1
18,41,Indiana,"White, 20 to 24 years",367,288,78.4,273,74.4,15,5.1,2.7 – 7.5
18,42,Indiana,"White, 25 to 34 years",712,591,83,570,80.1,21,3.5,2.1 – 4.9
18,43,Indiana,"White, 35 to 44 years",700,588,84,574,82,14,2.4,1.2 – 3.6
18,44,Indiana,"White, 45 to 54 years",732,604,82.5,591,80.8,13,2.2,1.1 – 3.3
18,45,Indiana,"White, 55 to 64 years",758,506,66.8,497,65.6,9,1.8,0.7 – 2.9
18,46,Indiana,"White, 65 years and over",945,188,19.9,182,19.3,6,3.1,0.8 – 5.4
19,1,Iowa,Total,"2,468","1,752",71,"1,703",69,49,2.8,2.2 – 3.4
19,2,Iowa,Men,"1,220",923,75.6,894,73.2,29,3.2,2.3 – 4.1
19,3,Iowa,Women,"1,248",829,66.4,809,64.8,20,2.4,1.6 – 3.2
19,4,Iowa,White,"2,260","1,596",70.6,"1,557",68.9,40,2.5,1.9 – 3.1
19,5,Iowa,"White, men","1,112",837,75.3,814,73.2,24,2.8,2.0 – 3.6
19,6,Iowa,"White, women","1,148",759,66.1,743,64.7,16,2.1,1.3 – 2.9
19,13,Iowa,Hispanic or Latino ethnicity,160,126,79.1,121,76,5,4,1.4 – 6.6
19,16,Iowa,"Married men, spouse present",658,519,78.9,512,77.7,7,1.4,0.6 – 2.2
19,17,Iowa,"Married women, spouse present",658,470,71.4,463,70.4,6,1.4,0.6 – 2.2
19,20,Iowa,"Total, 20 to 24 years",206,170,82.5,163,79.3,7,3.8,1.6 – 6.0
19,21,Iowa,"Total, 25 to 34 years",452,394,87.2,380,84.2,14,3.4,2.0 – 4.8
19,22,Iowa,"Total, 35 to 44 years",355,315,88.9,308,86.8,7,2.3,1.0 – 3.6
19,23,Iowa,"Total, 45 to 54 years",367,335,91.4,327,89.3,8,2.3,1.1 – 3.5
19,24,Iowa,"Total, 55 to 64 years",418,326,78,318,76.2,7,2.2,1.0 – 3.4
19,25,Iowa,"Total, 65 years and over",514,128,24.9,127,24.7,1,0.9,(2)-
19,28,Iowa,"Men, 25 to 34 years",234,215,91.9,208,88.8,7,3.4,1.5 – 5.3
19,29,Iowa,"Men, 35 to 44 years",175,164,93.5,159,91.1,4,2.6,0.8 – 4.4
19,30,Iowa,"Men, 45 to 54 years",180,172,95.6,168,93,5,2.6,0.8 – 4.4
19,31,Iowa,"Men, 55 to 64 years",212,170,80,165,77.9,4,2.6,0.8 – 4.4
19,35,Iowa,"Women, 25 to 34 years",218,179,82.2,173,79.3,6,3.5,1.4 – 5.6
19,36,Iowa,"Women, 35 to 44 years",180,152,84.3,149,82.7,3,1.9,0.2 – 3.6
19,37,Iowa,"Women, 45 to 54 years",186,163,87.4,160,85.7,3,1.9,0.3 – 3.5
19,38,Iowa,"Women, 55 to 64 years",205,156,75.9,153,74.5,3,1.8,0.2 – 3.4
19,41,Iowa,"White, 20 to 24 years",182,153,84.3,148,81.6,5,3.2,1.1 – 5.3
19,42,Iowa,"White, 25 to 34 years",385,337,87.8,330,85.8,7,2.2,1.0 – 3.4
19,43,Iowa,"White, 35 to 44 years",321,287,89.3,281,87.3,6,2.2,0.9 – 3.5
19,44,Iowa,"White, 45 to 54 years",338,309,91.5,301,89.3,7,2.4,1.1 – 3.7
19,45,Iowa,"White, 55 to 64 years",397,311,78.3,303,76.5,7,2.3,1.0 – 3.6
19,46,Iowa,"White, 65 years and over",495,124,25.1,123,24.8,1,1,(2)-
20,1,Kansas,Total,"2,229","1,482",66.5,"1,436",64.4,46,3.1,2.5 – 3.7
20,2,Kansas,Men,"1,090",778,71.4,752,69,26,3.3,2.5 – 4.1
20,3,Kansas,Women,"1,139",703,61.7,683,60,20,2.8,2.0 – 3.6
20,4,Kansas,White,"1,947","1,302",66.8,"1,266",65,36,2.8,2.2 – 3.4
20,5,Kansas,"White, men",946,683,72.2,663,70.1,21,3,2.2 – 3.8
20,6,Kansas,"White, women","1,002",619,61.8,603,60.2,16,2.5,1.7 – 3.3
20,7,Kansas,Black or African American,129,76,58.6,71,54.8,5,6.5,2.9 – 10.1
20,13,Kansas,Hispanic or Latino ethnicity,255,190,74.4,184,72.1,6,3.2,1.5 – 4.9
20,14,Kansas,"Hispanic or Latino ethnicity, men",126,100,79,95,75,5,5.1,2.3 – 7.9
20,15,Kansas,"Hispanic or Latino ethnicity, women",129,90,69.9,89,69.2,1,1,(2)-
20,16,Kansas,"Married men, spouse present",582,434,74.6,428,73.6,6,1.3,0.6 – 2.0
20,17,Kansas,"Married women, spouse present",581,363,62.5,356,61.2,8,2.1,1.1 – 3.1
20,18,Kansas,Women who maintain families,122,86,71.1,83,68,4,4.4,1.5 – 7.3
20,20,Kansas,"Total, 20 to 24 years",194,151,78.1,143,73.9,8,5.4,3.0 – 7.8
20,21,Kansas,"Total, 25 to 34 years",387,337,87.1,327,84.7,9,2.7,1.6 – 3.8
20,22,Kansas,"Total, 35 to 44 years",343,296,86.4,289,84.2,8,2.6,1.4 – 3.8
20,23,Kansas,"Total, 45 to 54 years",320,268,83.9,262,81.9,6,2.4,1.2 – 3.6
20,24,Kansas,"Total, 55 to 64 years",369,253,68.4,249,67.5,3,1.3,0.4 – 2.2
20,25,Kansas,"Total, 65 years and over",464,105,22.7,103,22.2,2,2.2,0.3 – 4.1
20,28,Kansas,"Men, 25 to 34 years",192,181,94.4,178,92.5,4,2.1,0.7 – 3.5
20,29,Kansas,"Men, 35 to 44 years",173,157,90.5,152,88,4,2.8,1.1 – 4.5
20,30,Kansas,"Men, 45 to 54 years",159,141,88.6,137,86.2,4,2.8,1.0 – 4.6
20,31,Kansas,"Men, 55 to 64 years",179,133,74.2,131,73.3,2,1.1,(2)-
20,34,Kansas,"Women, 20 to 24 years",101,80,79,78,76.9,2,2.6,0.3 – 4.9
20,35,Kansas,"Women, 25 to 34 years",195,155,79.8,150,76.9,5,3.5,1.6 – 5.4
20,36,Kansas,"Women, 35 to 44 years",170,140,82.3,136,80.2,3,2.4,0.8 – 4.0
20,37,Kansas,"Women, 45 to 54 years",161,128,79.2,125,77.7,2,2,0.4 – 3.6
20,38,Kansas,"Women, 55 to 64 years",190,120,63,118,62,2,1.6,0.1 – 3.1
20,41,Kansas,"White, 20 to 24 years",168,132,78.3,125,74.6,6,4.8,2.4 – 7.2
20,42,Kansas,"White, 25 to 34 years",322,283,87.7,276,85.7,7,2.4,1.2 – 3.6
20,43,Kansas,"White, 35 to 44 years",303,265,87.3,259,85.4,6,2.1,1.0 – 3.2
20,44,Kansas,"White, 45 to 54 years",277,238,85.9,233,83.9,6,2.3,1.1 – 3.5
20,45,Kansas,"White, 55 to 64 years",329,232,70.5,229,69.6,3,1.3,0.3 – 2.3
20,46,Kansas,"White, 65 years and over",418,95,22.8,93,22.3,2,2.2,0.3 – 4.1
21,1,Kentucky,Total,"3,494","2,062",59,"1,973",56.5,88,4.3,3.6 – 5.0
21,2,Kentucky,Men,"1,686","1,106",65.6,"1,052",62.4,54,4.9,3.8 – 6.0
21,3,Kentucky,Women,"1,808",955,52.8,921,51,34,3.6,2.6 – 4.6
21,4,Kentucky,White,"3,114","1,820",58.5,"1,744",56,76,4.2,3.4 – 5.0
21,5,Kentucky,"White, men","1,508",984,65.3,935,62,49,5,3.8 – 6.2
21,6,Kentucky,"White, women","1,607",836,52,809,50.3,27,3.2,2.2 – 4.2
21,7,Kentucky,Black or African American,264,170,64.6,160,60.7,10,6,3.3 – 8.7
21,9,Kentucky,"Black or African American, women",141,90,63.6,84,59.6,6,6.3,2.6 – 10.0
21,13,Kentucky,Hispanic or Latino ethnicity,127,91,71.9,87,68.2,5,5.1,1.5 – 8.7
21,16,Kentucky,"Married men, spouse present",886,615,69.5,602,68,13,2.1,1.2 – 3.0
21,17,Kentucky,"Married women, spouse present",911,495,54.4,486,53.3,10,2,1.0 – 3.0
21,18,Kentucky,Women who maintain families,188,109,58.2,104,55.2,6,5.2,1.6 – 8.8
21,19,Kentucky,"Total, 16 to 19 years",219,88,40.2,79,36,9,10.4,4.8 – 16.0
21,20,Kentucky,"Total, 20 to 24 years",282,211,74.6,190,67.2,21,9.9,6.4 – 13.4
21,21,Kentucky,"Total, 25 to 34 years",580,468,80.8,447,77,22,4.6,3.0 – 6.2
21,22,Kentucky,"Total, 35 to 44 years",532,433,81.4,419,78.8,14,3.2,1.8 – 4.6
21,23,Kentucky,"Total, 45 to 54 years",536,409,76.3,397,73.9,13,3.1,1.7 – 4.5
21,24,Kentucky,"Total, 55 to 64 years",584,320,54.8,313,53.5,7,2.3,0.9 – 3.7
21,25,Kentucky,"Total, 65 years and over",760,132,17.4,129,17,3,2.1,0.1 – 4.1
21,27,Kentucky,"Men, 20 to 24 years",132,107,80.8,93,70.4,14,12.8,7.2 – 18.4
21,28,Kentucky,"Men, 25 to 34 years",282,256,90.8,243,86,14,5.3,3.0 – 7.6
21,29,Kentucky,"Men, 35 to 44 years",271,239,88,230,84.9,8,3.5,1.5 – 5.5
21,30,Kentucky,"Men, 45 to 54 years",265,216,81.6,209,78.9,7,3.4,1.3 – 5.5
21,31,Kentucky,"Men, 55 to 64 years",286,170,59.6,167,58.5,3,1.8,0.1 – 3.5
21,34,Kentucky,"Women, 20 to 24 years",150,104,69.2,97,64.4,7,6.9,2.7 – 11.1
21,35,Kentucky,"Women, 25 to 34 years",298,212,71.2,204,68.5,8,3.8,1.6 – 6.0
21,36,Kentucky,"Women, 35 to 44 years",261,194,74.6,189,72.5,5,2.8,0.8 – 4.8
21,37,Kentucky,"Women, 45 to 54 years",272,193,71.1,188,69.1,5,2.8,0.8 – 4.8
21,38,Kentucky,"Women, 55 to 64 years",299,150,50.2,146,48.7,4,2.9,0.6 – 5.2
21,41,Kentucky,"White, 20 to 24 years",247,186,75.3,167,67.4,20,10.5,6.6 – 14.4
21,42,Kentucky,"White, 25 to 34 years",503,404,80.3,386,76.6,18,4.5,2.8 – 6.2
21,43,Kentucky,"White, 35 to 44 years",457,377,82.5,366,80.1,11,2.9,1.5 – 4.3
21,44,Kentucky,"White, 45 to 54 years",480,364,75.8,352,73.4,12,3.2,1.7 – 4.7
21,45,Kentucky,"White, 55 to 64 years",530,285,53.8,280,52.8,6,1.9,0.6 – 3.2
21,46,Kentucky,"White, 65 years and over",708,125,17.6,122,17.3,3,2.2,0.1 – 4.3
22,1,Louisiana,Total,"3,577","2,097",58.6,"1,997",55.8,100,4.8,4.2 – 5.4
22,2,Louisiana,Men,"1,694","1,083",63.9,"1,036",61.1,47,4.4,3.6 – 5.2
22,3,Louisiana,Women,"1,883","1,014",53.9,961,51.1,53,5.2,4.3 – 6.1
22,4,Louisiana,White,"2,302","1,378",59.9,"1,334",57.9,44,3.2,2.6 – 3.8
22,5,Louisiana,"White, men","1,118",747,66.9,726,65,21,2.8,2.0 – 3.6
22,6,Louisiana,"White, women","1,185",631,53.3,608,51.3,23,3.6,2.6 – 4.6
22,7,Louisiana,Black or African American,"1,119",628,56.2,576,51.5,52,8.3,6.9 – 9.7
22,8,Louisiana,"Black or African American, men",499,286,57.2,261,52.3,24,8.5,6.3 – 10.7
22,9,Louisiana,"Black or African American, women",619,343,55.3,315,50.8,28,8.2,6.3 – 10.1
22,13,Louisiana,Hispanic or Latino ethnicity,217,144,66.4,136,62.8,8,5.4,3.2 – 7.6
22,14,Louisiana,"Hispanic or Latino ethnicity, men",109,86,79.3,83,76,4,4.1,1.6 – 6.6
22,15,Louisiana,"Hispanic or Latino ethnicity, women",108,58,53.5,54,49.5,4,7.4,3.3 – 11.5
22,16,Louisiana,"Married men, spouse present",832,581,69.9,574,69,7,1.2,0.6 – 1.8
22,17,Louisiana,"Married women, spouse present",807,457,56.7,445,55.1,13,2.7,1.7 – 3.7
22,18,Louisiana,Women who maintain families,296,189,64,174,58.9,15,8,5.3 – 10.7
22,19,Louisiana,"Total, 16 to 19 years",257,77,29.8,64,24.8,13,16.7,10.7 – 22.7
22,20,Louisiana,"Total, 20 to 24 years",266,191,71.8,174,65.2,18,9.2,6.4 – 12.0
22,21,Louisiana,"Total, 25 to 34 years",603,477,79,452,75,24,5.1,3.8 – 6.4
22,22,Louisiana,"Total, 35 to 44 years",598,480,80.3,461,77,20,4.1,2.9 – 5.3
22,23,Louisiana,"Total, 45 to 54 years",550,422,76.8,410,74.5,12,2.9,1.8 – 4.0
22,24,Louisiana,"Total, 55 to 64 years",572,318,55.6,309,54,9,3,1.7 – 4.3
22,25,Louisiana,"Total, 65 years and over",731,132,18.1,128,17.6,4,3.1,1.1 – 5.1
22,27,Louisiana,"Men, 20 to 24 years",130,98,75.5,87,67.3,11,10.9,6.6 – 15.2
22,28,Louisiana,"Men, 25 to 34 years",272,232,85.3,224,82.5,8,3.3,1.7 – 4.9
22,29,Louisiana,"Men, 35 to 44 years",299,264,88.2,254,84.7,10,3.9,2.3 – 5.5
22,30,Louisiana,"Men, 45 to 54 years",269,219,81.5,214,79.5,5,2.4,1.0 – 3.8
22,31,Louisiana,"Men, 55 to 64 years",272,162,59.7,159,58.4,4,2.2,0.7 – 3.7
22,32,Louisiana,"Men, 65 years and over",317,69,21.7,67,21,2,3.3,0.5 – 6.1
22,34,Louisiana,"Women, 20 to 24 years",136,93,68.3,86,63.2,7,7.5,3.8 – 11.2
22,35,Louisiana,"Women, 25 to 34 years",331,245,73.9,228,68.8,17,6.9,4.7 – 9.1
22,36,Louisiana,"Women, 35 to 44 years",299,216,72.3,207,69.3,9,4.2,2.4 – 6.0
22,37,Louisiana,"Women, 45 to 54 years",281,203,72.3,196,69.7,7,3.6,1.9 – 5.3
22,38,Louisiana,"Women, 55 to 64 years",300,156,52,150,50,6,3.8,1.8 – 5.8
22,39,Louisiana,"Women, 65 years and over",414,64,15.4,62,14.9,2,2.9,0.1 – 5.7
22,40,Louisiana,"White, 16 to 19 years",147,50,34.2,44,30.2,6,11.6,5.4 – 17.8
22,41,Louisiana,"White, 20 to 24 years",157,115,73.6,109,69.5,6,5.6,2.7 – 8.5
22,42,Louisiana,"White, 25 to 34 years",358,294,82,285,79.4,9,3.2,1.8 – 4.6
22,43,Louisiana,"White, 35 to 44 years",362,303,83.8,297,82,6,2.1,1.0 – 3.2
22,44,Louisiana,"White, 45 to 54 years",377,304,80.5,297,78.6,7,2.3,1.2 – 3.4
22,45,Louisiana,"White, 55 to 64 years",376,215,57.1,209,55.5,6,2.9,1.4 – 4.4
22,46,Louisiana,"White, 65 years and over",525,97,18.5,94,17.9,3,3,0.7 – 5.3
22,48,Louisiana,"Black or African American, 20 to 24 years",95,66,69.6,55,58.3,11,16.2,10.0 – 22.4
22,49,Louisiana,"Black or African American, 25 to 34 years",213,159,74.8,145,68,14,9,6.0 – 12.0
22,50,Louisiana,"Black or African American, 35 to 44 years",202,152,74.9,139,68.8,12,8.1,5.2 – 11.0
22,51,Louisiana,"Black or African American, 45 to 54 years",150,100,66.8,96,63.9,4,4.3,1.7 – 6.9
22,52,Louisiana,"Black or African American, 55 to 64 years",184,97,52.8,94,51.1,3,3.3,1.0 – 5.6
23,1,Maine,Total,"1,110",690,62.1,669,60.2,21,3,2.3 – 3.7
23,2,Maine,Men,539,357,66.3,345,64,13,3.5,2.4 – 4.6
23,3,Maine,Women,572,333,58.2,324,56.7,9,2.6,1.6 – 3.6
23,4,Maine,White,"1,055",657,62.2,638,60.5,19,2.9,2.2 – 3.6
23,5,Maine,"White, men",512,341,66.5,329,64.3,11,3.3,2.2 – 4.4
23,6,Maine,"White, women",543,316,58.2,309,56.8,7,2.4,1.4 – 3.4
23,16,Maine,"Married men, spouse present",274,180,65.6,176,64.2,4,2.1,0.9 – 3.3
23,17,Maine,"Married women, spouse present",278,163,58.6,161,58.1,2,1,0.1 – 1.9
23,20,Maine,"Total, 20 to 24 years",82,66,81.3,63,76.8,4,5.6,2.4 – 8.8
23,21,Maine,"Total, 25 to 34 years",152,132,86.8,127,83.8,4,3.4,1.7 – 5.1
23,22,Maine,"Total, 35 to 44 years",152,128,84,125,82.3,3,2,0.6 – 3.4
23,23,Maine,"Total, 45 to 54 years",161,134,83.4,133,82.3,2,1.3,0.2 – 2.4
23,24,Maine,"Total, 55 to 64 years",216,147,67.9,144,66.7,3,1.8,0.6 – 3.0
23,28,Maine,"Men, 25 to 34 years",77,70,91.8,68,88.4,3,3.8,1.3 – 6.3
23,29,Maine,"Men, 35 to 44 years",74,66,88.7,64,86.2,2,2.8,0.6 – 5.0
23,30,Maine,"Men, 45 to 54 years",80,68,84.7,67,83.6,1,1.4,(2)-
23,31,Maine,"Men, 55 to 64 years",108,74,68.3,72,66.4,2,2.8,0.7 – 4.9
23,35,Maine,"Women, 25 to 34 years",75,62,81.6,60,79.2,2,3,0.6 – 5.4
23,36,Maine,"Women, 35 to 44 years",78,62,79.6,62,78.6,1,1.2,(2)-
23,37,Maine,"Women, 45 to 54 years",81,66,82.1,65,81.1,1,1.3,(2)-
23,38,Maine,"Women, 55 to 64 years",108,73,67.4,72,66.9,1,0.7,(2)-
23,41,Maine,"White, 20 to 24 years",75,62,82.7,59,79.2,3,4.3,1.4 – 7.2
23,42,Maine,"White, 25 to 34 years",144,125,87,121,84.1,4,3.4,1.6 – 5.2
23,43,Maine,"White, 35 to 44 years",144,122,84.6,120,83,2,1.9,0.6 – 3.2
23,44,Maine,"White, 45 to 54 years",150,127,84.3,125,83.2,2,1.4,0.2 – 2.6
23,45,Maine,"White, 55 to 64 years",206,141,68.5,139,67.5,2,1.5,0.4 – 2.6
24,1,Maryland,Total,"4,761","3,300",69.3,"3,182",66.8,118,3.6,3.0 – 4.2
24,2,Maryland,Men,"2,251","1,657",73.6,"1,597",70.9,60,3.6,2.8 – 4.4
24,3,Maryland,Women,"2,510","1,643",65.5,"1,585",63.2,57,3.5,2.7 – 4.3
24,4,Maryland,White,"2,883","1,977",68.6,"1,913",66.4,64,3.2,2.5 – 3.9
24,5,Maryland,"White, men","1,405","1,041",74.1,"1,006",71.6,36,3.4,2.4 – 4.4
24,6,Maryland,"White, women","1,478",935,63.3,907,61.4,28,3,2.0 – 4.0
24,7,Maryland,Black or African American,"1,446","1,009",69.8,963,66.6,46,4.6,3.4 – 5.8
24,8,Maryland,"Black or African American, men",649,458,70.6,437,67.4,21,4.5,2.8 – 6.2
24,9,Maryland,"Black or African American, women",797,551,69.1,526,65.9,25,4.6,3.0 – 6.2
24,10,Maryland,Asian,315,224,71,218,69.4,5,2.3,0.7 – 3.9
24,13,Maryland,Hispanic or Latino ethnicity,455,332,73.1,319,70.2,13,4.1,2.3 – 5.9
24,14,Maryland,"Hispanic or Latino ethnicity, men",238,201,84.4,193,81.3,7,3.6,1.4 – 5.8
24,16,Maryland,"Married men, spouse present","1,152",902,78.3,881,76.5,20,2.3,1.4 – 3.2
24,17,Maryland,"Married women, spouse present","1,149",776,67.5,756,65.8,20,2.6,1.5 – 3.7
24,18,Maryland,Women who maintain families,296,217,73.3,207,69.8,10,4.8,2.1 – 7.5
24,20,Maryland,"Total, 20 to 24 years",395,288,73,270,68.3,18,6.4,3.7 – 9.1
24,21,Maryland,"Total, 25 to 34 years",850,733,86.3,708,83.3,25,3.4,2.2 – 4.6
24,22,Maryland,"Total, 35 to 44 years",701,611,87.1,596,85,15,2.4,1.3 – 3.5
