"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1)
26,46,Michigan,"White, 65 years and over","1,146    ",155    ,13.5    ,148    ,12.9    ,7    ,4.7    ,2.4 – 7
26,47,Michigan,"Black or African American, 16 to 19 years",108    ,34    ,31.7    ,23    ,21.6    ,11    ,31.8    ,24.1 – 39.5
26,48,Michigan,"Black or African American, 20 to 24 years",102    ,60    ,58.9    ,44    ,43.5    ,16    ,26.2    ,20.2 – 32.2
26,49,Michigan,"Black or African American, 25 to 34 years",168    ,128    ,76.2    ,104    ,62.0    ,24    ,18.7    ,14.7 – 22.7
26,50,Michigan,"Black or African American, 35 to 44 years",205    ,162    ,78.8    ,148    ,71.9    ,14    ,8.7    ,5.9 – 11.5
26,51,Michigan,"Black or African American, 45 to 54 years",179    ,122    ,68.0    ,113    ,62.9    ,9    ,7.5    ,4.5 – 10.5
26,52,Michigan,"Black or African American, 55 to 64 years",127    ,52    ,41.4    ,48    ,38.0    ,4    ,8.1    ,3.4 – 12.8
26,56,Michigan,"Asian, 25 to 34 years",62    ,50    ,80.2    ,48    ,77.9    ,1    ,2.8    ,( 2 ) – ( 2 )
26,57,Michigan,"Asian, 35 to 44 years",57    ,46    ,80.8    ,44    ,76.5    ,2    ,5.2    ,1 – 9.4
26,58,Michigan,"Asian, 45 to 54 years",40    ,33    ,82.3    ,32    ,78.2    ,2    ,5.0    ,0.2 – 9.8
26,63,Michigan,"Hispanic or Latino ethnicity, 25 to 34 years",57    ,47    ,82.0    ,43    ,76.2    ,3    ,7.2    ,2.3 – 12.1
26,64,Michigan,"Hispanic or Latino ethnicity, 35 to 44 years",56    ,42    ,74.9    ,39    ,70.7    ,2    ,5.6    ,0.9 – 10.3
27,01,Minnesota,Total,"4,043    ","2,892    ",71.5    ,"2,731    ",67.6    ,160    ,5.5    ,4.9 – 6.1
27,02,Minnesota,Men,"1,996    ","1,517    ",76.0    ,"1,425    ",71.4    ,92    ,6.0    ,5.2 – 6.8
27,03,Minnesota,Women,"2,048    ","1,375    ",67.1    ,"1,306    ",63.8    ,69    ,5.0    ,4.2 – 5.8
27,04,Minnesota,White,"3,666    ","2,609    ",71.2    ,"2,479    ",67.6    ,130    ,5.0    ,4.4 – 5.6
27,05,Minnesota,"White, men","1,803    ","1,359    ",75.4    ,"1,283    ",71.2    ,76    ,5.6    ,4.8 – 6.4
27,06,Minnesota,"White, women","1,864    ","1,250    ",67.0    ,"1,196    ",64.2    ,54    ,4.3    ,3.5 – 5.1
27,07,Minnesota,Black or African American,156    ,120    ,76.5    ,99    ,63.6    ,20    ,16.9    ,12.6 – 21.2
27,08,Minnesota,"Black or African American, men",83    ,66    ,80.3    ,56    ,68.2    ,10    ,15.1    ,9.8 – 20.4
27,09,Minnesota,"Black or African American, women",74    ,53    ,72.4    ,43    ,58.5    ,10    ,19.2    ,12.9 – 25.5
27,10,Minnesota,Asian,146    ,106    ,72.2    ,100    ,68.2    ,6    ,5.5    ,2.7 – 8.3
27,11,Minnesota,"Asian, men",75    ,64    ,85.2    ,60    ,80.6    ,3    ,5.4    ,1.9 – 8.9
27,13,Minnesota,Hispanic or Latino ethnicity,131    ,107    ,82.0    ,99    ,75.9    ,8    ,7.4    ,4.1 – 10.7
27,14,Minnesota,"Hispanic or Latino ethnicity, men",69    ,62    ,90.2    ,58    ,83.9    ,4    ,7.0    ,2.9 – 11.1
27,15,Minnesota,"Hispanic or Latino ethnicity, women",62    ,46    ,72.9    ,42    ,67.0    ,4    ,8.0    ,3.1 – 12.9
27,16,Minnesota,"Married men, spouse present","1,102    ",856    ,77.7    ,827    ,75.0    ,29    ,3.4    ,2.6 – 4.2
27,17,Minnesota,"Married women, spouse present","1,102    ",763    ,69.2    ,734    ,66.6    ,29    ,3.8    ,2.9 – 4.7
27,18,Minnesota,Women who maintain families,171    ,129    ,75.6    ,118    ,69.1    ,11    ,8.6    ,5.5 – 11.7
27,19,Minnesota,"Total, 16 to 19 years",279    ,151    ,54.2    ,131    ,46.8    ,21    ,13.7    ,10.4 – 17
27,20,Minnesota,"Total, 20 to 24 years",366    ,310    ,84.5    ,281    ,76.6    ,29    ,9.4    ,7.3 – 11.5
27,21,Minnesota,"Total, 25 to 34 years",733    ,645    ,88.1    ,610    ,83.2    ,35    ,5.5    ,4.3 – 6.7
27,22,Minnesota,"Total, 35 to 44 years",668    ,592    ,88.5    ,565    ,84.5    ,27    ,4.6    ,3.5 – 5.7
27,23,Minnesota,"Total, 45 to 54 years",788    ,694    ,88.1    ,666    ,84.4    ,29    ,4.2    ,3.2 – 5.2
27,24,Minnesota,"Total, 55 to 64 years",552    ,395    ,71.6    ,378    ,68.5    ,17    ,4.2    ,2.9 – 5.5
27,25,Minnesota,"Total, 65 years and over",657    ,104    ,15.9    ,102    ,15.5    ,2    ,2.3    ,0.3 – 4.3
27,26,Minnesota,"Men, 16 to 19 years",148    ,78    ,52.5    ,68    ,45.5    ,10    ,13.4    ,8.9 – 17.9
27,27,Minnesota,"Men, 20 to 24 years",188    ,161    ,85.5    ,141    ,75.1    ,20    ,12.2    ,9.1 – 15.3
27,28,Minnesota,"Men, 25 to 34 years",364    ,340    ,93.3    ,319    ,87.8    ,20    ,6.0    ,4.3 – 7.7
27,29,Minnesota,"Men, 35 to 44 years",336    ,311    ,92.6    ,295    ,88.0    ,16    ,5.0    ,3.4 – 6.6
27,30,Minnesota,"Men, 45 to 54 years",388    ,360    ,92.7    ,345    ,88.9    ,14    ,4.0    ,2.6 – 5.4
27,31,Minnesota,"Men, 55 to 64 years",284    ,210    ,73.9    ,200    ,70.6    ,10    ,4.6    ,2.7 – 6.5
27,32,Minnesota,"Men, 65 years and over",287    ,57    ,20.0    ,56    ,19.5    ,2    ,2.7    ,( 2 ) – ( 2 )
27,33,Minnesota,"Women, 16 to 19 years",131    ,73    ,56.1    ,63    ,48.3    ,10    ,13.9    ,9.2 – 18.6
27,34,Minnesota,"Women, 20 to 24 years",178    ,149    ,83.5    ,139    ,78.2    ,9    ,6.3    ,3.7 – 8.9
27,35,Minnesota,"Women, 25 to 34 years",369    ,306    ,82.9    ,291    ,78.8    ,15    ,5.0    ,3.4 – 6.6
27,36,Minnesota,"Women, 35 to 44 years",333    ,281    ,84.4    ,269    ,80.9    ,11    ,4.1    ,2.5 – 5.7
27,37,Minnesota,"Women, 45 to 54 years",400    ,335    ,83.7    ,320    ,80.0    ,15    ,4.3    ,2.8 – 5.8
27,38,Minnesota,"Women, 55 to 64 years",268    ,185    ,69.1    ,178    ,66.4    ,7    ,3.8    ,2 – 5.6
27,39,Minnesota,"Women, 65 years and over",370    ,47    ,12.7    ,46    ,12.5    ,1    ,1.8    ,( 2 ) – ( 2 )
27,40,Minnesota,"White, 16 to 19 years",255    ,140    ,54.8    ,122    ,47.9    ,18    ,12.7    ,9.3 – 16.1
27,41,Minnesota,"White, 20 to 24 years",314    ,269    ,85.6    ,247    ,78.7    ,22    ,8.0    ,5.9 – 10.1
27,42,Minnesota,"White, 25 to 34 years",616    ,547    ,88.7    ,522    ,84.6    ,25    ,4.6    ,3.4 – 5.8
27,43,Minnesota,"White, 35 to 44 years",591    ,528    ,89.5    ,507    ,85.9    ,21    ,4.0    ,2.9 – 5.1
27,44,Minnesota,"White, 45 to 54 years",727    ,646    ,88.9    ,621    ,85.4    ,26    ,4.0    ,3 – 5
27,45,Minnesota,"White, 55 to 64 years",525    ,378    ,72.1    ,362    ,69.0    ,16    ,4.3    ,2.9 – 5.7
27,46,Minnesota,"White, 65 years and over",638    ,100    ,15.7    ,98    ,15.4    ,2    ,2.3    ,0.3 – 4.3
27,56,Minnesota,"Asian, 25 to 34 years",54    ,46    ,85.0    ,44    ,81.4    ,2    ,4.2    ,0.5 – 7.9
28,01,Mississippi,Total,"2,190    ","1,316    ",60.1    ,"1,230    ",56.1    ,86    ,6.5    ,5.8 – 7.2
28,02,Mississippi,Men,"1,028    ",689    ,67.0    ,640    ,62.2    ,49    ,7.2    ,6.1 – 8.3
28,03,Mississippi,Women,"1,162    ",627    ,53.9    ,590    ,50.8    ,37    ,5.8    ,4.8 – 6.8
28,04,Mississippi,White,"1,393    ",858    ,61.6    ,821    ,59.0    ,37    ,4.3    ,3.5 – 5.1
28,05,Mississippi,"White, men",678    ,461    ,68.1    ,443    ,65.4    ,18    ,3.9    ,2.9 – 4.9
28,06,Mississippi,"White, women",716    ,397    ,55.4    ,378    ,52.8    ,18    ,4.7    ,3.5 – 5.9
28,07,Mississippi,Black or African American,764    ,436    ,57.0    ,387    ,50.7    ,49    ,11.2    ,9.6 – 12.8
28,08,Mississippi,"Black or African American, men",337    ,218    ,64.6    ,187    ,55.4    ,31    ,14.2    ,12.1 – 16.3
28,09,Mississippi,"Black or African American, women",426    ,218    ,51.1    ,200    ,46.9    ,18    ,8.2    ,6.2 – 10.2
28,13,Mississippi,Hispanic or Latino ethnicity,51    ,44    ,86.5    ,42    ,83.3    ,2    ,3.8    ,0.8 – 6.8
28,14,Mississippi,"Hispanic or Latino ethnicity, men",34    ,31    ,91.6    ,30    ,89.4    ,1    ,2.4    ,( 2 ) – ( 2 )
28,16,Mississippi,"Married men, spouse present",541    ,388    ,71.7    ,376    ,69.6    ,12    ,3.0    ,2 – 4
28,17,Mississippi,"Married women, spouse present",558    ,336    ,60.1    ,324    ,58.0    ,12    ,3.4    ,2.3 – 4.5
28,18,Mississippi,Women who maintain families,165    ,102    ,61.4    ,93    ,56.5    ,8    ,8.1    ,5.2 – 11
28,19,Mississippi,"Total, 16 to 19 years",183    ,60    ,32.9    ,48    ,26.2    ,12    ,20.3    ,15.6 – 25
28,20,Mississippi,"Total, 20 to 24 years",212    ,145    ,68.4    ,128    ,60.2    ,17    ,12.0    ,9.3 – 14.7
28,21,Mississippi,"Total, 25 to 34 years",363    ,295    ,81.1    ,271    ,74.7    ,23    ,8.0    ,6.3 – 9.7
28,22,Mississippi,"Total, 35 to 44 years",359    ,297    ,82.9    ,283    ,78.8    ,15    ,5.0    ,3.6 – 6.4
28,23,Mississippi,"Total, 45 to 54 years",386    ,285    ,74.0    ,274    ,71.0    ,11    ,4.0    ,2.7 – 5.3
28,24,Mississippi,"Total, 55 to 64 years",324    ,175    ,53.9    ,169    ,52.1    ,6    ,3.4    ,1.9 – 4.9
28,25,Mississippi,"Total, 65 years and over",363    ,58    ,16.0    ,58    ,15.8    ,1    ,1.1    ,( 2 ) – ( 2 )
28,26,Mississippi,"Men, 16 to 19 years",93    ,34    ,36.9    ,26    ,28.1    ,8    ,23.9    ,17.8 – 30
28,27,Mississippi,"Men, 20 to 24 years",103    ,76    ,73.4    ,66    ,63.9    ,10    ,12.9    ,9 – 16.8
28,28,Mississippi,"Men, 25 to 34 years",174    ,155    ,89.0    ,142    ,81.5    ,13    ,8.5    ,6.1 – 10.9
28,29,Mississippi,"Men, 35 to 44 years",168    ,154    ,91.4    ,146    ,86.9    ,7    ,4.9    ,3 – 6.8
28,30,Mississippi,"Men, 45 to 54 years",181    ,149    ,82.4    ,142    ,78.6    ,7    ,4.6    ,2.7 – 6.5
28,31,Mississippi,"Men, 55 to 64 years",156    ,90    ,58.0    ,87    ,55.7    ,4    ,3.9    ,1.7 – 6.1
28,32,Mississippi,"Men, 65 years and over",154    ,31    ,20.4    ,31    ,20.2    ,( 3 ),1.0    ,( 2 ) – ( 2 )
28,33,Mississippi,"Women, 16 to 19 years",90    ,26    ,28.7    ,22    ,24.2    ,4    ,15.6    ,8.7 – 22.5
28,34,Mississippi,"Women, 20 to 24 years",109    ,70    ,63.7    ,62    ,56.6    ,8    ,11.1    ,7.2 – 15
28,35,Mississippi,"Women, 25 to 34 years",189    ,140    ,73.9    ,129    ,68.4    ,10    ,7.4    ,5.1 – 9.7
28,36,Mississippi,"Women, 35 to 44 years",190    ,144    ,75.5    ,137    ,71.7    ,7    ,5.0    ,3 – 7
28,37,Mississippi,"Women, 45 to 54 years",205    ,137    ,66.6    ,132    ,64.4    ,4    ,3.3    ,1.6 – 5
28,38,Mississippi,"Women, 55 to 64 years",168    ,84    ,50.1    ,82    ,48.7    ,2    ,2.9    ,0.9 – 4.9
28,39,Mississippi,"Women, 65 years and over",210    ,27    ,12.8    ,27    ,12.7    ,( 3 ),1.2    ,( 2 ) – ( 2 )
28,40,Mississippi,"White, 16 to 19 years",98    ,36    ,37.0    ,31    ,31.7    ,5    ,14.4    ,8.7 – 20.1
28,41,Mississippi,"White, 20 to 24 years",117    ,88    ,75.3    ,81    ,68.8    ,8    ,8.7    ,5.6 – 11.8
28,42,Mississippi,"White, 25 to 34 years",212    ,178    ,83.8    ,171    ,80.6    ,7    ,3.7    ,2.2 – 5.2
28,43,Mississippi,"White, 35 to 44 years",224    ,188    ,84.2    ,181    ,80.9    ,7    ,3.9    ,2.4 – 5.4
28,44,Mississippi,"White, 45 to 54 years",243    ,191    ,78.6    ,185    ,76.3    ,6    ,2.9    ,1.6 – 4.2
28,45,Mississippi,"White, 55 to 64 years",222    ,130    ,58.7    ,127    ,57.1    ,3    ,2.6    ,1.1 – 4.1
28,46,Mississippi,"White, 65 years and over",278    ,47    ,16.8    ,46    ,16.6    ,1    ,1.4    ,( 2 ) – ( 2 )
28,48,Mississippi,"Black or African American, 20 to 24 years",89    ,53    ,59.8    ,44    ,49.0    ,10    ,18.1    ,15.2 – 21
28,49,Mississippi,"Black or African American, 25 to 34 years",145    ,112    ,77.3    ,95    ,65.9    ,17    ,14.8    ,12.1 – 17.5
28,50,Mississippi,"Black or African American, 35 to 44 years",126    ,102    ,80.9    ,94    ,75.1    ,7    ,7.3    ,4.6 – 10
28,51,Mississippi,"Black or African American, 45 to 54 years",139    ,92    ,66.0    ,86    ,61.9    ,6    ,6.1    ,3.4 – 8.8
28,52,Mississippi,"Black or African American, 55 to 64 years",99    ,43    ,43.3    ,40    ,40.6    ,3    ,6.1    ,2.2 – 10
29,01,Missouri,Total,"4,547    ","3,018    ",66.4    ,"2,835    ",62.3    ,183    ,6.1    ,5.5 – 6.7
29,02,Missouri,Men,"2,180    ","1,580    ",72.5    ,"1,481    ",68.0    ,99    ,6.3    ,5.5 – 7.1
29,03,Missouri,Women,"2,367    ","1,437    ",60.7    ,"1,353    ",57.2    ,84    ,5.9    ,5.1 – 6.7
29,04,Missouri,White,"3,916    ","2,600    ",66.4    ,"2,463    ",62.9    ,137    ,5.3    ,4.7 – 5.9
29,05,Missouri,"White, men","1,897    ","1,388    ",73.2    ,"1,309    ",69.0    ,79    ,5.7    ,4.9 – 6.5
29,06,Missouri,"White, women","2,019    ","1,213    ",60.1    ,"1,154    ",57.2    ,59    ,4.8    ,4 – 5.6
29,07,Missouri,Black or African American,474    ,309    ,65.3    ,272    ,57.4    ,37    ,12.1    ,9.7 – 14.5
29,08,Missouri,"Black or African American, men",208    ,142    ,68.0    ,124    ,59.7    ,17    ,12.2    ,8.9 – 15.5
29,09,Missouri,"Black or African American, women",266    ,168    ,63.1    ,148    ,55.5    ,20    ,12.0    ,8.9 – 15.1
29,10,Missouri,Asian,69    ,52    ,75.1    ,50    ,72.7    ,2    ,3.2    ,( 2 ) – ( 2 )
29,13,Missouri,Hispanic or Latino ethnicity,106    ,73    ,69.3    ,67    ,63.3    ,6    ,8.6    ,4.4 – 12.8
29,14,Missouri,"Hispanic or Latino ethnicity, men",61    ,48    ,78.3    ,44    ,72.5    ,3    ,7.3    ,2.5 – 12.1
29,16,Missouri,"Married men, spouse present","1,217    ",911    ,74.8    ,878    ,72.1    ,33    ,3.6    ,2.8 – 4.4
29,17,Missouri,"Married women, spouse present","1,195    ",747    ,62.5    ,719    ,60.1    ,28    ,3.8    ,2.9 – 4.7
29,18,Missouri,Women who maintain families,288    ,200    ,69.3    ,181    ,62.9    ,18    ,9.2    ,6.6 – 11.8
29,19,Missouri,"Total, 16 to 19 years",309    ,155    ,50.4    ,130    ,42.1    ,26    ,16.5    ,13.2 – 19.8
29,20,Missouri,"Total, 20 to 24 years",386    ,322    ,83.4    ,288    ,74.6    ,34    ,10.5    ,8.4 – 12.6
29,21,Missouri,"Total, 25 to 34 years",781    ,660    ,84.4    ,623    ,79.8    ,36    ,5.5    ,4.3 – 6.7
29,22,Missouri,"Total, 35 to 44 years",770    ,653    ,84.8    ,618    ,80.3    ,35    ,5.4    ,4.2 – 6.6
29,23,Missouri,"Total, 45 to 54 years",847    ,686    ,81.0    ,659    ,77.7    ,28    ,4.0    ,3 – 5
29,24,Missouri,"Total, 55 to 64 years",682    ,423    ,62.0    ,404    ,59.2    ,19    ,4.6    ,3.2 – 6
29,25,Missouri,"Total, 65 years and over",772    ,119    ,15.4    ,114    ,14.7    ,5    ,4.3    ,1.8 – 6.8
29,26,Missouri,"Men, 16 to 19 years",151    ,71    ,47.1    ,56    ,37.4    ,15    ,20.6    ,15.9 – 25.3
29,27,Missouri,"Men, 20 to 24 years",184    ,163    ,88.6    ,145    ,78.4    ,19    ,11.5    ,8.5 – 14.5
29,28,Missouri,"Men, 25 to 34 years",390    ,356    ,91.1    ,337    ,86.4    ,18    ,5.1    ,3.6 – 6.6
29,29,Missouri,"Men, 35 to 44 years",382    ,347    ,91.0    ,328    ,85.8    ,20    ,5.7    ,4.1 – 7.3
29,30,Missouri,"Men, 45 to 54 years",414    ,358    ,86.4    ,340    ,82.0    ,18    ,5.1    ,3.6 – 6.6
29,31,Missouri,"Men, 55 to 64 years",327    ,222    ,68.0    ,216    ,66.1    ,6    ,2.8    ,1.3 – 4.3
29,32,Missouri,"Men, 65 years and over",331    ,62    ,18.9    ,59    ,18.0    ,3    ,4.8    ,1.2 – 8.4
29,33,Missouri,"Women, 16 to 19 years",158    ,84    ,53.5    ,73    ,46.5    ,11    ,13.1    ,8.8 – 17.4
29,34,Missouri,"Women, 20 to 24 years",201    ,158    ,78.6    ,143    ,71.2    ,15    ,9.5    ,6.6 – 12.4
29,35,Missouri,"Women, 25 to 34 years",391    ,304    ,77.8    ,286    ,73.2    ,18    ,5.9    ,4.1 – 7.7
29,36,Missouri,"Women, 35 to 44 years",388    ,306    ,78.8    ,290    ,74.9    ,15    ,5.0    ,3.4 – 6.6
29,37,Missouri,"Women, 45 to 54 years",433    ,328    ,75.8    ,319    ,73.6    ,9    ,2.8    ,1.6 – 4
29,38,Missouri,"Women, 55 to 64 years",355    ,201    ,56.5    ,187    ,52.8    ,13    ,6.6    ,4.3 – 8.9
29,39,Missouri,"Women, 65 years and over",441    ,56    ,12.8    ,54    ,12.3    ,2    ,3.7    ,0.3 – 7.1
29,40,Missouri,"White, 16 to 19 years",248    ,131    ,52.9    ,112    ,45.2    ,19    ,14.6    ,11.1 – 18.1
29,41,Missouri,"White, 20 to 24 years",322    ,272    ,84.6    ,249    ,77.3    ,24    ,8.7    ,6.5 – 10.9
29,42,Missouri,"White, 25 to 34 years",647    ,548    ,84.6    ,519    ,80.2    ,28    ,5.2    ,3.9 – 6.5
29,43,Missouri,"White, 35 to 44 years",656    ,559    ,85.3    ,532    ,81.1    ,27    ,4.9    ,3.7 – 6.1
29,44,Missouri,"White, 45 to 54 years",739    ,605    ,81.8    ,583    ,78.9    ,21    ,3.5    ,2.5 – 4.5
29,45,Missouri,"White, 55 to 64 years",600    ,379    ,63.2    ,365    ,60.9    ,13    ,3.6    ,2.3 – 4.9
29,46,Missouri,"White, 65 years and over",704    ,106    ,15.1    ,103    ,14.6    ,4    ,3.6    ,1.2 – 6
29,49,Missouri,"Black or African American, 25 to 34 years",96    ,84    ,87.0    ,78    ,80.9    ,6    ,7.0    ,3.5 – 10.5
29,50,Missouri,"Black or African American, 35 to 44 years",82    ,65    ,78.8    ,59    ,71.4    ,6    ,9.5    ,5 – 14
29,51,Missouri,"Black or African American, 45 to 54 years",89    ,66    ,73.4    ,59    ,66.5    ,6    ,9.4    ,5 – 13.8
30,01,Montana,Total,758    ,507    ,66.9    ,481    ,63.5    ,26    ,5.2    ,4.6 – 5.8
30,02,Montana,Men,375    ,266    ,70.9    ,252    ,67.1    ,15    ,5.5    ,4.6 – 6.4
30,03,Montana,Women,383    ,241    ,63.0    ,229    ,60.0    ,12    ,4.8    ,3.9 – 5.7
30,04,Montana,White,704    ,477    ,67.8    ,454    ,64.5    ,23    ,4.9    ,4.3 – 5.5
30,05,Montana,"White, men",350    ,251    ,71.6    ,238    ,68.0    ,13    ,5.0    ,4.1 – 5.9
30,06,Montana,"White, women",354    ,227    ,64.0    ,216    ,61.0    ,11    ,4.7    ,3.8 – 5.6
30,16,Montana,"Married men, spouse present",203    ,147    ,72.6    ,143    ,70.5    ,4    ,2.8    ,1.9 – 3.7
30,17,Montana,"Married women, spouse present",200    ,131    ,65.7    ,128    ,63.9    ,4    ,2.7    ,1.8 – 3.6
30,18,Montana,Women who maintain families,36    ,25    ,69.3    ,22    ,62.8    ,2    ,9.4    ,5.9 – 12.9
30,19,Montana,"Total, 16 to 19 years",53    ,24    ,45.3    ,21    ,39.2    ,3    ,13.4    ,9.4 – 17.4
30,20,Montana,"Total, 20 to 24 years",72    ,58    ,79.7    ,52    ,71.8    ,6    ,9.9    ,7.5 – 12.3
30,21,Montana,"Total, 25 to 34 years",115    ,100    ,86.6    ,95    ,82.3    ,5    ,5.0    ,3.6 – 6.4
30,22,Montana,"Total, 35 to 44 years",110    ,96    ,86.6    ,92    ,83.6    ,3    ,3.4    ,2.2 – 4.6
30,23,Montana,"Total, 45 to 54 years",145    ,123    ,85.2    ,119    ,82.2    ,4    ,3.6    ,2.5 – 4.7
30,24,Montana,"Total, 55 to 64 years",121    ,81    ,67.2    ,78    ,64.0    ,4    ,4.7    ,3.2 – 6.2
30,25,Montana,"Total, 65 years and over",141    ,26    ,18.2    ,25    ,17.6    ,1    ,3.0    ,0.8 – 5.2
30,27,Montana,"Men, 20 to 24 years",37    ,32    ,85.9    ,29    ,77.4    ,3    ,9.8    ,6.7 – 12.9
30,28,Montana,"Men, 25 to 34 years",59    ,55    ,92.5    ,52    ,87.2    ,3    ,5.7    ,3.8 – 7.6
30,29,Montana,"Men, 35 to 44 years",58    ,52    ,88.7    ,50    ,86.0    ,2    ,3.0    ,1.5 – 4.5
30,30,Montana,"Men, 45 to 54 years",71    ,63    ,88.9    ,61    ,85.8    ,2    ,3.6    ,2.1 – 5.1
30,31,Montana,"Men, 55 to 64 years",62    ,43    ,69.5    ,41    ,65.8    ,2    ,5.3    ,3.2 – 7.4
30,32,Montana,"Men, 65 years and over",65    ,13    ,20.0    ,13    ,19.4    ,( 3 ),3.0    ,( 2 ) – ( 2 )
30,33,Montana,"Women, 16 to 19 years",30    ,16    ,51.1    ,14    ,46.5    ,1    ,9.0    ,4.6 – 13.4
30,34,Montana,"Women, 20 to 24 years",35    ,26    ,73.0    ,23    ,65.8    ,3    ,9.9    ,6.4 – 13.4
30,35,Montana,"Women, 25 to 34 years",56    ,45    ,80.4    ,43    ,77.1    ,2    ,4.1    ,2.2 – 6
30,36,Montana,"Women, 35 to 44 years",52    ,44    ,84.2    ,42    ,80.9    ,2    ,3.9    ,2.1 – 5.7
30,37,Montana,"Women, 45 to 54 years",74    ,60    ,81.6    ,58    ,78.7    ,2    ,3.6    ,2.1 – 5.1
30,38,Montana,"Women, 55 to 64 years",59    ,38    ,64.7    ,37    ,62.1    ,2    ,4.1    ,2.1 – 6.1
30,39,Montana,"Women, 65 years and over",76    ,13    ,16.5    ,12    ,16.1    ,( 3 ),2.9    ,( 2 ) – ( 2 )
30,40,Montana,"White, 16 to 19 years",46    ,23    ,49.1    ,20    ,42.7    ,3    ,13.1    ,9 – 17.2
30,41,Montana,"White, 20 to 24 years",66    ,53    ,80.0    ,48    ,72.6    ,5    ,9.2    ,6.8 – 11.6
30,42,Montana,"White, 25 to 34 years",107    ,94    ,88.2    ,90    ,84.3    ,4    ,4.4    ,3.1 – 5.7
30,43,Montana,"White, 35 to 44 years",101    ,90    ,88.8    ,87    ,85.8    ,3    ,3.3    ,2.1 – 4.5
30,44,Montana,"White, 45 to 54 years",133    ,115    ,86.8    ,111    ,83.8    ,4    ,3.4    ,2.3 – 4.5
30,45,Montana,"White, 55 to 64 years",116    ,79    ,68.1    ,75    ,64.8    ,4    ,4.8    ,3.3 – 6.3
30,46,Montana,"White, 65 years and over",136    ,24    ,18.0    ,24    ,17.5    ,1    ,2.9    ,0.7 – 5.1
31,01,Nebraska,Total,"1,355    ",999    ,73.7    ,967    ,71.3    ,33    ,3.3    ,2.8 – 3.8
31,02,Nebraska,Men,665    ,529    ,79.5    ,510    ,76.7    ,18    ,3.5    ,2.8 – 4.2
31,03,Nebraska,Women,690    ,470    ,68.1    ,456    ,66.1    ,14    ,3.0    ,2.3 – 3.7
31,04,Nebraska,White,"1,253    ",929    ,74.1    ,903    ,72.1    ,26    ,2.8    ,2.3 – 3.3
31,05,Nebraska,"White, men",616    ,494    ,80.1    ,479    ,77.7    ,15    ,3.0    ,2.3 – 3.7
31,06,Nebraska,"White, women",637    ,435    ,68.3    ,424    ,66.6    ,11    ,2.6    ,1.9 – 3.3
31,07,Nebraska,Black or African American,52    ,35    ,67.9    ,32    ,60.7    ,4    ,10.6    ,6.2 – 15
31,13,Nebraska,Hispanic or Latino ethnicity,84    ,60    ,71.9    ,57    ,68.6    ,3    ,4.7    ,2.4 – 7
31,14,Nebraska,"Hispanic or Latino ethnicity, men",43    ,37    ,86.4    ,35    ,82.3    ,2    ,4.7    ,2.1 – 7.3
31,16,Nebraska,"Married men, spouse present",377    ,311    ,82.5    ,306    ,81.1    ,5    ,1.7    ,1 – 2.4
31,17,Nebraska,"Married women, spouse present",377    ,272    ,72.3    ,268    ,71.1    ,4    ,1.6    ,0.9 – 2.3
31,18,Nebraska,Women who maintain families,57    ,42    ,73.1    ,40    ,69.6    ,2    ,4.8    ,1.9 – 7.7
31,19,Nebraska,"Total, 16 to 19 years",105    ,58    ,54.8    ,53    ,50.3    ,5    ,8.3    ,5.1 – 11.5
31,20,Nebraska,"Total, 20 to 24 years",128    ,107    ,83.4    ,100    ,78.3    ,6    ,6.1    ,4 – 8.2
31,21,Nebraska,"Total, 25 to 34 years",220    ,193    ,87.6    ,187    ,84.8    ,6    ,3.2    ,2.1 – 4.3
31,22,Nebraska,"Total, 35 to 44 years",230    ,205    ,89.0    ,199    ,86.6    ,6    ,2.7    ,1.7 – 3.7
31,23,Nebraska,"Total, 45 to 54 years",274    ,242    ,88.2    ,236    ,86.3    ,5    ,2.2    ,1.3 – 3.1
31,24,Nebraska,"Total, 55 to 64 years",187    ,144    ,77.0    ,141    ,75.5    ,3    ,2.0    ,0.9 – 3.1
31,25,Nebraska,"Total, 65 years and over",211    ,51    ,24.4    ,50    ,23.7    ,1    ,2.7    ,0.7 – 4.7
31,27,Nebraska,"Men, 20 to 24 years",66    ,57    ,85.8    ,53    ,79.5    ,4    ,7.4    ,4.3 – 10.5
31,28,Nebraska,"Men, 25 to 34 years",109    ,102    ,93.4    ,99    ,90.7    ,3    ,2.9    ,1.4 – 4.4
31,29,Nebraska,"Men, 35 to 44 years",115    ,109    ,94.6    ,106    ,92.0    ,3    ,2.7    ,1.3 – 4.1
31,30,Nebraska,"Men, 45 to 54 years",138    ,128    ,93.0    ,126    ,91.1    ,3    ,2.1    ,1 – 3.2
31,31,Nebraska,"Men, 55 to 64 years",92    ,75    ,81.3    ,73    ,79.5    ,2    ,2.2    ,0.7 – 3.7
31,34,Nebraska,"Women, 20 to 24 years",62    ,50    ,80.7    ,48    ,77.0    ,2    ,4.6    ,2 – 7.2
31,35,Nebraska,"Women, 25 to 34 years",111    ,91    ,81.9    ,88    ,78.9    ,3    ,3.6    ,1.9 – 5.3
