"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1)
15,38,Hawaii,"Women, 55 to 64 years",97,63,65.3,62,64.7,1,0.9,(2)-
15,56,Hawaii,"Asian, 25 to 34 years",59,50,84.5,49,82.8,1,2.1,0.7 – 3.5
15,57,Hawaii,"Asian, 35 to 44 years",64,56,88.4,56,87.1,1,1.5,0.4 – 2.6
15,58,Hawaii,"Asian, 45 to 54 years",86,77,89.3,76,88.4,1,1.1,0.3 – 1.9
15,59,Hawaii,"Asian, 55 to 64 years",92,67,72.6,66,72.0,1,0.8,0.1 – 1.5
16,01,Idaho,Total,"1,302",835,64.1,808,62.0,27,3.2,2.7 – 3.7
16,02,Idaho,Men,645,454,70.5,440,68.3,14,3.1,2.4 – 3.8
16,03,Idaho,Women,657,380,57.8,368,55.9,13,3.3,2.5 – 4.1
16,04,Idaho,White,"1,233",788,63.9,763,61.9,25,3.2,2.6 – 3.8
16,05,Idaho,"White, men",609,427,70.1,414,67.9,14,3.2,2.4 – 4.0
16,06,Idaho,"White, women",624,361,57.8,349,55.9,12,3.2,2.4 – 4.0
16,13,Idaho,Hispanic or Latino ethnicity,143,103,72.1,98,68.5,5,4.9,3.2 – 6.6
16,14,Idaho,"Hispanic or Latino ethnicity, men",76,60,78.8,57,75.7,2,4.0,2.1 – 5.9
16,15,Idaho,"Hispanic or Latino ethnicity, women",67,43,64.4,41,60.5,3,6.2,3.4 – 9.0
16,16,Idaho,"Married men, spouse present",388,287,73.9,283,72.9,4,1.3,0.7 – 1.9
16,17,Idaho,"Married women, spouse present",385,229,59.6,223,58.1,6,2.6,1.6 – 3.6
16,18,Idaho,Women who maintain families,52,37,69.6,35,66.9,1,3.8,0.9 – 6.7
16,19,Idaho,"Total, 16 to 19 years",88,36,41.2,32,37.0,4,10.2,5.5 – 14.9
16,20,Idaho,"Total, 20 to 24 years",119,92,77.4,87,73.1,5,5.6,3.4 – 7.8
16,21,Idaho,"Total, 25 to 34 years",221,181,81.9,175,78.9,7,3.7,2.4 – 5.0
16,22,Idaho,"Total, 35 to 44 years",208,176,84.7,173,83.0,3,1.9,1.0 – 2.8
16,23,Idaho,"Total, 45 to 54 years",205,173,84.7,169,82.6,4,2.5,1.4 – 3.6
16,24,Idaho,"Total, 55 to 64 years",210,137,65.4,135,64.3,2,1.8,0.8 – 2.8
16,25,Idaho,"Total, 65 years and over",252,39,15.3,38,14.9,1,2.9,0.5 – 5.3
16,27,Idaho,"Men, 20 to 24 years",61,49,80.7,46,76.2,3,5.6,2.6 – 8.6
16,28,Idaho,"Men, 25 to 34 years",114,104,91.1,100,87.9,4,3.6,1.9 – 5.3
16,29,Idaho,"Men, 35 to 44 years",104,98,93.6,96,92.4,1,1.3,0.3 – 2.3
16,30,Idaho,"Men, 45 to 54 years",102,92,89.9,89,87.4,3,2.8,1.2 – 4.4
16,31,Idaho,"Men, 55 to 64 years",104,71,68.1,70,67.0,1,1.6,0.3 – 2.9
16,34,Idaho,"Women, 20 to 24 years",58,43,73.9,41,69.8,2,5.5,2.3 – 8.7
16,35,Idaho,"Women, 25 to 34 years",107,77,72.1,74,69.3,3,3.8,1.8 – 5.8
16,36,Idaho,"Women, 35 to 44 years",104,78,75.7,76,73.7,2,2.7,1.1 – 4.3
16,37,Idaho,"Women, 45 to 54 years",102,81,79.6,80,77.8,2,2.3,0.8 – 3.8
16,38,Idaho,"Women, 55 to 64 years",106,66,62.8,65,61.6,1,1.9,0.4 – 3.4
16,40,Idaho,"White, 16 to 19 years",84,35,42.2,32,37.8,4,10.3,5.5 – 15.1
16,41,Idaho,"White, 20 to 24 years",113,88,78.2,83,73.9,5,5.4,3.2 – 7.6
16,42,Idaho,"White, 25 to 34 years",204,167,81.9,161,79.0,6,3.6,2.3 – 4.9
16,43,Idaho,"White, 35 to 44 years",197,166,84.3,163,82.7,3,2.0,1.0 – 3.0
16,44,Idaho,"White, 45 to 54 years",192,165,85.7,160,83.4,4,2.7,1.6 – 3.8
16,45,Idaho,"White, 55 to 64 years",198,128,64.8,126,63.7,2,1.7,0.7 – 2.7
16,46,Idaho,"White, 65 years and over",245,38,15.6,37,15.2,1,2.4,0.2 – 4.6
17,01,Illinois,Total,"10,060","6,470",64.3,"6,156",61.2,314,4.9,4.4 – 5.4
17,02,Illinois,Men,"4,861","3,406",70.1,"3,236",66.6,170,5.0,4.3 – 5.7
17,03,Illinois,Women,"5,199","3,064",58.9,"2,920",56.2,144,4.7,4.0 – 5.4
17,04,Illinois,White,"7,852","5,156",65.7,"4,936",62.9,220,4.3,3.8 – 4.8
17,05,Illinois,"White, men","3,867","2,783",72.0,"2,662",68.8,120,4.3,3.6 – 5.0
17,06,Illinois,"White, women","3,985","2,373",59.6,"2,273",57.0,100,4.2,3.5 – 4.9
17,07,Illinois,Black or African American,"1,411",801,56.8,730,51.7,71,8.9,7.1 – 10.7
17,08,Illinois,"Black or African American, men",630,366,58.0,326,51.7,40,10.9,7.9 – 13.9
17,09,Illinois,"Black or African American, women",780,435,55.7,404,51.7,31,7.2,4.9 – 9.5
17,10,Illinois,Asian,595,371,62.3,357,60.0,14,3.8,2.4 – 5.2
17,11,Illinois,"Asian, men",270,190,70.6,185,68.7,5,2.8,1.1 – 4.5
17,12,Illinois,"Asian, women",325,180,55.4,171,52.7,9,4.9,2.6 – 7.2
17,13,Illinois,Hispanic or Latino ethnicity,"1,498","1,057",70.5,"1,005",67.1,52,4.9,3.9 – 5.9
17,14,Illinois,"Hispanic or Latino ethnicity, men",755,597,79.0,569,75.4,27,4.6,3.2 – 6.0
17,15,Illinois,"Hispanic or Latino ethnicity, women",744,460,61.9,436,58.6,25,5.4,3.7 – 7.1
17,16,Illinois,"Married men, spouse present","2,517","1,887",75.0,"1,840",73.1,46,2.5,1.8 – 3.2
17,17,Illinois,"Married women, spouse present","2,436","1,478",60.7,"1,434",58.9,44,3.0,2.2 – 3.8
17,18,Illinois,Women who maintain families,612,414,67.7,384,62.7,30,7.3,4.9 – 9.7
17,19,Illinois,"Total, 16 to 19 years",665,240,36.1,203,30.6,37,15.5,11.0 – 20.0
17,20,Illinois,"Total, 20 to 24 years",868,615,70.9,563,64.9,52,8.5,6.4 – 10.6
17,21,Illinois,"Total, 25 to 34 years","1,727","1,437",83.2,"1,374",79.5,64,4.4,3.4 – 5.4
17,22,Illinois,"Total, 35 to 44 years","1,596","1,316",82.5,"1,257",78.8,59,4.5,3.5 – 5.5
17,23,Illinois,"Total, 45 to 54 years","1,677","1,377",82.1,"1,323",78.9,54,3.9,3.0 – 4.8
17,24,Illinois,"Total, 55 to 64 years","1,668","1,106",66.3,"1,070",64.1,36,3.3,2.3 – 4.3
17,25,Illinois,"Total, 65 years and over","1,858",378,20.4,366,19.7,12,3.1,1.5 – 4.7
17,26,Illinois,"Men, 16 to 19 years",324,112,34.4,93,28.7,19,16.7,9.8 – 23.6
17,27,Illinois,"Men, 20 to 24 years",440,317,72.0,282,64.2,34,10.8,7.5 – 14.1
17,28,Illinois,"Men, 25 to 34 years",860,773,89.8,740,86.0,33,4.2,2.9 – 5.5
17,29,Illinois,"Men, 35 to 44 years",792,712,89.8,682,86.1,30,4.2,2.8 – 5.6
17,30,Illinois,"Men, 45 to 54 years",815,713,87.4,684,83.9,28,4.0,2.7 – 5.3
17,31,Illinois,"Men, 55 to 64 years",816,575,70.5,552,67.7,23,3.9,2.4 – 5.4
17,32,Illinois,"Men, 65 years and over",813,206,25.3,203,24.9,3,1.4,(2)-
17,33,Illinois,"Women, 16 to 19 years",341,129,37.8,110,32.3,19,14.4,8.5 – 20.3
17,34,Illinois,"Women, 20 to 24 years",428,299,69.7,281,65.6,18,6.0,3.5 – 8.5
17,35,Illinois,"Women, 25 to 34 years",867,665,76.7,634,73.1,31,4.7,3.2 – 6.2
17,36,Illinois,"Women, 35 to 44 years",804,605,75.2,575,71.6,29,4.9,3.3 – 6.5
17,37,Illinois,"Women, 45 to 54 years",861,664,77.1,639,74.2,25,3.8,2.5 – 5.1
17,38,Illinois,"Women, 55 to 64 years",852,531,62.3,517,60.7,14,2.5,1.3 – 3.7
17,39,Illinois,"Women, 65 years and over","1,045",173,16.5,164,15.7,9,5.1,2.0 – 8.2
17,40,Illinois,"White, 16 to 19 years",475,172,36.3,146,30.8,26,15.2,9.9 – 20.5
17,41,Illinois,"White, 20 to 24 years",639,473,74.0,440,68.9,32,6.9,4.8 – 9.0
17,42,Illinois,"White, 25 to 34 years","1,317","1,139",86.4,"1,093",83.0,46,4.0,3.0 – 5.0
17,43,Illinois,"White, 35 to 44 years","1,223","1,012",82.7,973,79.5,39,3.9,2.8 – 5.0
17,44,Illinois,"White, 45 to 54 years","1,324","1,105",83.4,"1,067",80.6,37,3.4,2.4 – 4.4
17,45,Illinois,"White, 55 to 64 years","1,370",933,68.1,904,65.9,29,3.1,2.1 – 4.1
17,46,Illinois,"White, 65 years and over","1,504",323,21.5,313,20.8,10,3.2,1.4 – 5.0
17,48,Illinois,"Black or African American, 20 to 24 years",163,108,66.4,89,54.8,19,17.5,10.4 – 24.6
17,49,Illinois,"Black or African American, 25 to 34 years",241,185,76.8,174,72.3,11,5.9,2.7 – 9.1
17,50,Illinois,"Black or African American, 35 to 44 years",217,167,77.0,153,70.5,14,8.4,4.4 – 12.4
17,51,Illinois,"Black or African American, 45 to 54 years",222,160,72.1,147,66.3,13,8.0,4.0 – 12.0
17,52,Illinois,"Black or African American, 55 to 64 years",209,113,53.8,107,51.2,5,4.8,1.1 – 8.5
17,57,Illinois,"Asian, 35 to 44 years",113,99,87.4,94,83.2,5,4.8,1.8 – 7.8
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",195,146,75.0,137,70.2,9,6.4,3.2 – 9.6
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",303,247,81.4,234,77.1,13,5.2,3.0 – 7.4
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",337,276,81.8,266,79.1,9,3.4,1.7 – 5.1
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",255,204,79.9,198,77.7,6,2.8,1.0 – 4.6
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",139,94,67.6,89,64.0,5,5.4,1.7 – 9.1
18,01,Indiana,Total,"5,181","3,318",64.0,"3,199",61.7,119,3.6,3.1 – 4.1
18,02,Indiana,Men,"2,519","1,755",69.7,"1,688",67.0,67,3.8,3.0 – 4.6
18,03,Indiana,Women,"2,662","1,563",58.7,"1,511",56.8,51,3.3,2.5 – 4.1
18,04,Indiana,White,"4,500","2,892",64.3,"2,800",62.2,92,3.2,2.7 – 3.7
18,05,Indiana,"White, men","2,206","1,548",70.1,"1,496",67.8,52,3.4,2.6 – 4.2
18,06,Indiana,"White, women","2,294","1,345",58.6,"1,304",56.9,41,3.0,2.2 – 3.8
18,07,Indiana,Black or African American,481,292,60.8,269,56.0,23,7.9,5.5 – 10.3
18,08,Indiana,"Black or African American, men",217,134,61.6,120,55.4,13,10.0,5.9 – 14.1
18,09,Indiana,"Black or African American, women",264,159,60.1,149,56.4,10,6.0,3.1 – 8.9
18,13,Indiana,Hispanic or Latino ethnicity,304,214,70.3,204,67.3,9,4.4,2.3 – 6.5
18,14,Indiana,"Hispanic or Latino ethnicity, men",161,125,77.7,120,74.7,5,4.0,1.4 – 6.6
18,16,Indiana,"Married men, spouse present","1,335",982,73.5,965,72.3,17,1.7,1.0 – 2.4
18,17,Indiana,"Married women, spouse present","1,305",796,61.0,783,60.0,14,1.7,0.9 – 2.5
18,18,Indiana,Women who maintain families,297,192,64.6,183,61.6,9,4.8,2.2 – 7.4
18,19,Indiana,"Total, 16 to 19 years",421,180,42.8,158,37.7,22,12.0,7.7 – 16.3
18,20,Indiana,"Total, 20 to 24 years",471,367,78.1,347,73.7,21,5.6,3.6 – 7.6
18,21,Indiana,"Total, 25 to 34 years",799,677,84.7,649,81.3,28,4.1,2.8 – 5.4
18,22,Indiana,"Total, 35 to 44 years",799,665,83.3,648,81.1,17,2.5,1.5 – 3.5
18,23,Indiana,"Total, 45 to 54 years",824,668,81.0,650,78.9,18,2.7,1.6 – 3.8
18,24,Indiana,"Total, 55 to 64 years",913,610,66.9,599,65.6,11,1.8,0.9 – 2.7
18,25,Indiana,"Total, 65 years and over",956,151,15.8,147,15.4,3,2.0,0.1 – 3.9
18,27,Indiana,"Men, 20 to 24 years",247,203,82.1,189,76.5,14,6.8,3.8 – 9.8
18,28,Indiana,"Men, 25 to 34 years",396,360,91.1,345,87.0,16,4.4,2.6 – 6.2
18,29,Indiana,"Men, 35 to 44 years",387,348,89.9,342,88.2,6,1.9,0.7 – 3.1
18,30,Indiana,"Men, 45 to 54 years",407,352,86.5,341,83.8,11,3.1,1.5 – 4.7
18,31,Indiana,"Men, 55 to 64 years",443,320,72.3,314,70.8,7,2.1,0.7 – 3.5
18,34,Indiana,"Women, 20 to 24 years",223,164,73.6,158,70.6,7,4.1,1.5 – 6.7
18,35,Indiana,"Women, 25 to 34 years",403,317,78.5,305,75.6,12,3.7,1.9 – 5.5
18,36,Indiana,"Women, 35 to 44 years",412,317,77.0,307,74.5,10,3.3,1.6 – 5.0
18,37,Indiana,"Women, 45 to 54 years",417,316,75.7,309,74.1,7,2.2,0.8 – 3.6
18,38,Indiana,"Women, 55 to 64 years",470,290,61.8,285,60.8,5,1.6,0.4 – 2.8
18,40,Indiana,"White, 16 to 19 years",333,147,44.2,131,39.4,16,10.7,6.2 – 15.2
18,41,Indiana,"White, 20 to 24 years",400,313,78.2,297,74.3,16,5.1,3.0 – 7.2
18,42,Indiana,"White, 25 to 34 years",691,592,85.6,570,82.5,21,3.6,2.3 – 4.9
18,43,Indiana,"White, 35 to 44 years",676,568,83.9,554,81.9,14,2.5,1.4 – 3.6
18,44,Indiana,"White, 45 to 54 years",719,586,81.6,572,79.6,14,2.5,1.4 – 3.6
18,45,Indiana,"White, 55 to 64 years",800,546,68.2,537,67.1,9,1.6,0.7 – 2.5
18,46,Indiana,"White, 65 years and over",880,140,16.0,138,15.7,2,1.7,(2)-
19,01,Iowa,Total,"2,455","1,675",68.3,"1,622",66.1,54,3.2,2.6 – 3.8
19,02,Iowa,Men,"1,211",893,73.8,862,71.1,32,3.5,2.6 – 4.4
19,03,Iowa,Women,"1,243",782,62.9,760,61.1,22,2.8,1.9 – 3.7
19,04,Iowa,White,"2,288","1,561",68.3,"1,515",66.2,46,3.0,2.3 – 3.7
19,05,Iowa,"White, men","1,128",834,74.0,807,71.6,27,3.3,2.4 – 4.2
19,06,Iowa,"White, women","1,160",727,62.7,708,61.1,19,2.6,1.7 – 3.5
19,13,Iowa,Hispanic or Latino ethnicity,138,107,77.5,99,71.8,8,7.3,3.4 – 11.2
19,16,Iowa,"Married men, spouse present",667,496,74.2,486,72.9,9,1.9,1.0 – 2.8
19,17,Iowa,"Married women, spouse present",651,429,65.9,420,64.6,8,1.9,0.9 – 2.9
19,20,Iowa,"Total, 20 to 24 years",216,176,81.5,168,78.0,8,4.3,2.0 – 6.6
19,21,Iowa,"Total, 25 to 34 years",429,376,87.7,365,85.2,11,2.9,1.6 – 4.2
19,22,Iowa,"Total, 35 to 44 years",354,315,89.1,306,86.4,9,3.0,1.5 – 4.5
19,23,Iowa,"Total, 45 to 54 years",359,313,87.1,305,85.0,8,2.4,1.1 – 3.7
19,24,Iowa,"Total, 55 to 64 years",416,301,72.3,294,70.6,7,2.5,1.1 – 3.9
19,25,Iowa,"Total, 65 years and over",522,113,21.7,109,20.9,4,3.4,0.8 – 6.0
19,28,Iowa,"Men, 25 to 34 years",212,196,92.5,189,88.9,8,3.9,1.8 – 6.0
19,29,Iowa,"Men, 35 to 44 years",182,171,94.2,167,92.2,4,2.2,0.5 – 3.9
19,30,Iowa,"Men, 45 to 54 years",177,158,89.4,154,86.6,5,3.1,1.0 – 5.2
19,31,Iowa,"Men, 55 to 64 years",207,161,77.8,156,75.4,5,3.2,1.1 – 5.3
19,35,Iowa,"Women, 25 to 34 years",217,180,83.0,177,81.6,3,1.7,0.3 – 3.1
19,36,Iowa,"Women, 35 to 44 years",172,144,83.6,138,80.3,6,3.9,1.5 – 6.3
19,37,Iowa,"Women, 45 to 54 years",182,155,84.9,152,83.5,3,1.7,0.2 – 3.2
19,38,Iowa,"Women, 55 to 64 years",209,140,66.9,137,65.8,2,1.7,(2)-
19,41,Iowa,"White, 20 to 24 years",190,158,82.9,151,79.4,7,4.3,1.9 – 6.7
19,42,Iowa,"White, 25 to 34 years",389,342,88.0,334,85.8,8,2.5,1.2 – 3.8
19,43,Iowa,"White, 35 to 44 years",330,294,89.2,286,86.8,8,2.6,1.2 – 4.0
19,44,Iowa,"White, 45 to 54 years",335,293,87.6,286,85.5,7,2.4,1.1 – 3.7
19,45,Iowa,"White, 55 to 64 years",399,292,73.1,285,71.4,7,2.3,1.0 – 3.6
19,46,Iowa,"White, 65 years and over",506,109,21.5,105,20.8,4,3.5,0.8 – 6.2
20,01,Kansas,Total,"2,219","1,480",66.7,"1,428",64.3,53,3.6,3.0 – 4.2
20,02,Kansas,Men,"1,085",785,72.3,753,69.4,32,4.1,3.2 – 5.0
20,03,Kansas,Women,"1,134",695,61.3,674,59.5,21,3.0,2.1 – 3.9
20,04,Kansas,White,"1,948","1,296",66.5,"1,258",64.6,38,2.9,2.3 – 3.5
20,05,Kansas,"White, men",951,687,72.3,663,69.7,24,3.5,2.6 – 4.4
20,06,Kansas,"White, women",996,609,61.1,595,59.7,14,2.3,1.5 – 3.1
20,07,Kansas,Black or African American,124,78,63.4,69,56.0,9,11.7,7.0 – 16.4
20,13,Kansas,Hispanic or Latino ethnicity,251,187,74.5,180,71.6,7,3.9,2.1 – 5.7
20,14,Kansas,"Hispanic or Latino ethnicity, men",129,107,82.9,102,79.4,4,4.2,1.8 – 6.6
20,15,Kansas,"Hispanic or Latino ethnicity, women",122,80,65.7,77,63.3,3,3.6,1.0 – 6.2
20,16,Kansas,"Married men, spouse present",600,452,75.3,445,74.2,7,1.5,0.8 – 2.2
20,17,Kansas,"Married women, spouse present",589,375,63.7,369,62.6,6,1.7,0.8 – 2.6
20,18,Kansas,Women who maintain families,121,87,72.4,81,67.3,6,7.0,3.3 – 10.7
20,20,Kansas,"Total, 20 to 24 years",193,155,80.2,147,76.4,7,4.8,2.5 – 7.1
20,21,Kansas,"Total, 25 to 34 years",373,320,85.9,307,82.3,13,4.2,2.7 – 5.7
20,22,Kansas,"Total, 35 to 44 years",355,302,85.0,291,81.9,11,3.7,2.3 – 5.1
20,23,Kansas,"Total, 45 to 54 years",336,277,82.6,270,80.3,8,2.8,1.5 – 4.1
20,24,Kansas,"Total, 55 to 64 years",386,263,68.1,257,66.6,6,2.3,1.1 – 3.5
20,25,Kansas,"Total, 65 years and over",422,100,23.6,99,23.4,1,1.2,(2)-
20,27,Kansas,"Men, 20 to 24 years",98,80,81.8,76,76.8,5,6.1,2.5 – 9.7
20,28,Kansas,"Men, 25 to 34 years",189,175,92.6,166,87.8,9,5.2,3.0 – 7.4
20,29,Kansas,"Men, 35 to 44 years",176,162,91.5,155,88.1,6,3.8,1.8 – 5.8
20,30,Kansas,"Men, 45 to 54 years",171,150,87.4,145,85.0,4,2.7,1.0 – 4.4
20,31,Kansas,"Men, 55 to 64 years",179,130,72.9,127,70.8,4,2.9,0.9 – 4.9
20,34,Kansas,"Women, 20 to 24 years",95,74,78.5,72,75.9,2,3.3,0.6 – 6.0
20,35,Kansas,"Women, 25 to 34 years",184,146,79.0,141,76.7,4,2.9,1.1 – 4.7
20,36,Kansas,"Women, 35 to 44 years",178,140,78.5,135,75.7,5,3.5,1.4 – 5.6
20,37,Kansas,"Women, 45 to 54 years",165,128,77.6,124,75.3,4,3.0,1.0 – 5.0
20,38,Kansas,"Women, 55 to 64 years",207,133,64.0,130,62.9,2,1.8,0.3 – 3.3
20,41,Kansas,"White, 20 to 24 years",162,131,80.4,126,77.5,5,3.6,1.5 – 5.7
20,42,Kansas,"White, 25 to 34 years",301,259,86.2,250,83.0,9,3.6,2.1 – 5.1
20,43,Kansas,"White, 35 to 44 years",310,265,85.5,257,82.9,8,3.0,1.6 – 4.4
20,44,Kansas,"White, 45 to 54 years",294,245,83.4,239,81.4,6,2.4,1.1 – 3.7
20,45,Kansas,"White, 55 to 64 years",352,244,69.2,239,67.8,5,2.1,0.9 – 3.3
20,46,Kansas,"White, 65 years and over",391,94,24.1,94,24.0,1,0.5,(2)-
21,01,Kentucky,Total,"3,476","2,073",59.7,"1,966",56.6,107,5.2,4.4 – 6.0
21,02,Kentucky,Men,"1,683","1,102",65.5,"1,041",61.9,61,5.5,4.4 – 6.6
21,03,Kentucky,Women,"1,793",971,54.2,925,51.6,47,4.8,3.7 – 5.9
21,04,Kentucky,White,"3,121","1,845",59.1,"1,756",56.3,89,4.8,4.0 – 5.6
21,05,Kentucky,"White, men","1,508",980,65.0,929,61.6,51,5.2,4.1 – 6.3
21,06,Kentucky,"White, women","1,613",865,53.6,827,51.3,38,4.4,3.3 – 5.5
21,07,Kentucky,Black or African American,275,175,63.6,161,58.3,15,8.3,5.2 – 11.4
21,08,Kentucky,"Black or African American, men",134,93,69.1,85,63.1,8,8.7,4.3 – 13.1
21,09,Kentucky,"Black or African American, women",141,82,58.3,76,53.7,7,8.0,3.5 – 12.5
21,13,Kentucky,Hispanic or Latino ethnicity,110,66,60.5,63,57.1,4,5.6,1.4 – 9.8
21,16,Kentucky,"Married men, spouse present",904,617,68.2,595,65.8,22,3.5,2.3 – 4.7
21,17,Kentucky,"Married women, spouse present",906,516,56.9,501,55.3,15,2.8,1.7 – 3.9
21,18,Kentucky,Women who maintain families,225,136,60.4,124,55.0,12,8.9,5.0 – 12.8
21,19,Kentucky,"Total, 16 to 19 years",251,99,39.3,87,34.8,11,11.6,6.3 – 16.9
21,20,Kentucky,"Total, 20 to 24 years",264,205,77.7,187,70.9,18,8.7,5.5 – 11.9
21,21,Kentucky,"Total, 25 to 34 years",560,455,81.2,425,75.8,30,6.6,4.7 – 8.5
21,22,Kentucky,"Total, 35 to 44 years",543,427,78.5,406,74.6,21,4.9,3.3 – 6.5
21,23,Kentucky,"Total, 45 to 54 years",569,431,75.8,418,73.6,12,2.9,1.6 – 4.2
21,24,Kentucky,"Total, 55 to 64 years",580,344,59.3,334,57.6,10,2.8,1.4 – 4.2
21,25,Kentucky,"Total, 65 years and over",708,113,16.0,108,15.3,5,4.5,1.4 – 7.6
21,27,Kentucky,"Men, 20 to 24 years",139,115,82.8,102,73.8,12,10.8,6.1 – 15.5
21,28,Kentucky,"Men, 25 to 34 years",282,246,87.1,231,81.8,15,6.1,3.7 – 8.5
21,29,Kentucky,"Men, 35 to 44 years",263,223,84.7,210,79.8,13,5.7,3.2 – 8.2
21,30,Kentucky,"Men, 45 to 54 years",283,223,78.8,215,76.0,8,3.6,1.6 – 5.6
21,31,Kentucky,"Men, 55 to 64 years",278,185,66.6,180,64.6,5,2.9,1.0 – 4.8
21,34,Kentucky,"Women, 20 to 24 years",126,91,72.1,85,67.7,5,6.1,2.1 – 10.1
21,35,Kentucky,"Women, 25 to 34 years",278,209,75.1,194,69.8,15,7.1,4.3 – 9.9
21,36,Kentucky,"Women, 35 to 44 years",280,204,72.7,196,69.7,8,4.1,1.9 – 6.3
21,37,Kentucky,"Women, 45 to 54 years",285,208,72.7,203,71.1,4,2.2,0.6 – 3.8
21,38,Kentucky,"Women, 55 to 64 years",302,159,52.6,155,51.2,4,2.6,0.6 – 4.6
21,40,Kentucky,"White, 16 to 19 years",219,84,38.2,74,33.6,10,12.0,6.2 – 17.8
21,41,Kentucky,"White, 20 to 24 years",227,176,77.4,160,70.6,15,8.8,5.3 – 12.3
21,42,Kentucky,"White, 25 to 34 years",497,403,80.9,382,76.8,20,5.0,3.3 – 6.7
21,43,Kentucky,"White, 35 to 44 years",484,383,79.0,364,75.1,19,5.0,3.2 – 6.8
21,44,Kentucky,"White, 45 to 54 years",512,387,75.6,376,73.4,11,2.9,1.6 – 4.2
21,45,Kentucky,"White, 55 to 64 years",518,307,59.3,299,57.7,8,2.7,1.2 – 4.2
21,46,Kentucky,"White, 65 years and over",663,106,16.0,102,15.3,5,4.3,1.2 – 7.4
22,01,Louisiana,Total,"3,595","2,110",58.7,"2,002",55.7,108,5.1,4.5 – 5.7
22,02,Louisiana,Men,"1,704","1,109",65.1,"1,044",61.3,65,5.9,5.0 – 6.8
22,03,Louisiana,Women,"1,892","1,001",52.9,958,50.6,43,4.3,3.5 – 5.1
22,04,Louisiana,White,"2,326","1,389",59.7,"1,342",57.7,47,3.4,2.8 – 4.0
22,05,Louisiana,"White, men","1,129",769,68.1,740,65.6,28,3.7,2.8 – 4.6
22,06,Louisiana,"White, women","1,198",620,51.8,601,50.2,19,3.0,2.1 – 3.9
22,07,Louisiana,Black or African American,"1,115",626,56.2,570,51.1,56,8.9,7.5 – 10.3
22,08,Louisiana,"Black or African American, men",499,285,57.2,252,50.5,33,11.7,9.2 – 14.2
22,09,Louisiana,"Black or African American, women",616,341,55.4,318,51.7,23,6.7,5.0 – 8.4
22,10,Louisiana,Asian,83,54,65.0,52,62.9,2,3.1,1.1 – 5.1
22,13,Louisiana,Hispanic or Latino ethnicity,183,127,69.1,122,66.8,4,3.4,1.4 – 5.4
22,14,Louisiana,"Hispanic or Latino ethnicity, men",101,83,82.1,80,79.3,3,3.4,0.9 – 5.9
22,15,Louisiana,"Hispanic or Latino ethnicity, women",81,43,53.0,42,51.2,1,3.5,(2)-
22,16,Louisiana,"Married men, spouse present",819,578,70.6,564,68.9,14,2.4,1.6 – 3.2
22,17,Louisiana,"Married women, spouse present",798,440,55.1,431,53.9,9,2.1,1.2 – 3.0
22,18,Louisiana,Women who maintain families,316,198,62.7,185,58.7,13,6.5,4.2 – 8.8
22,19,Louisiana,"Total, 16 to 19 years",236,68,29.0,55,23.3,13,19.8,13.1 – 26.5
22,20,Louisiana,"Total, 20 to 24 years",302,195,64.5,176,58.1,19,9.8,7.0 – 12.6
22,21,Louisiana,"Total, 25 to 34 years",643,504,78.4,477,74.2,27,5.3,4.0 – 6.6
22,22,Louisiana,"Total, 35 to 44 years",571,462,81.0,440,77.1,22,4.8,3.5 – 6.1
22,23,Louisiana,"Total, 45 to 54 years",550,419,76.2,407,73.9,13,3.0,1.9 – 4.1
22,24,Louisiana,"Total, 55 to 64 years",596,328,55.0,317,53.2,11,3.3,2.1 – 4.5
22,25,Louisiana,"Total, 65 years and over",698,134,19.1,130,18.6,4,2.9,1.1 – 4.7
22,27,Louisiana,"Men, 20 to 24 years",159,112,70.5,101,63.4,11,10.1,6.4 – 13.8
22,28,Louisiana,"Men, 25 to 34 years",298,255,85.4,239,80.3,15,6.1,4.2 – 8.0
22,29,Louisiana,"Men, 35 to 44 years",278,241,86.8,227,81.7,14,5.9,3.9 – 7.9
22,30,Louisiana,"Men, 45 to 54 years",267,219,82.0,211,79.1,8,3.6,2.0 – 5.2
22,31,Louisiana,"Men, 55 to 64 years",292,178,61.0,171,58.8,6,3.7,1.9 – 5.5
22,32,Louisiana,"Men, 65 years and over",295,70,23.7,68,23.0,2,2.8,0.3 – 5.3
22,34,Louisiana,"Women, 20 to 24 years",143,83,57.7,75,52.3,8,9.4,5.2 – 13.6
22,35,Louisiana,"Women, 25 to 34 years",345,249,72.2,238,69.0,11,4.5,2.8 – 6.2
22,36,Louisiana,"Women, 35 to 44 years",293,221,75.5,213,72.8,8,3.5,1.9 – 5.1
22,37,Louisiana,"Women, 45 to 54 years",283,200,70.7,195,69.1,5,2.3,1.0 – 3.6
