"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
31,14,Nebraska,"Hispanic or Latino ethnicity, men",76    ,63    ,83.4    ,59    ,78.0    ,4    ,6.5    ,3.8 – 9.2,,
31,15,Nebraska,"Hispanic or Latino ethnicity, women",62    ,39    ,62.9    ,35    ,57.2    ,4    ,9.1    ,5.1 – 13.1,,
31,16,Nebraska,"Married men, spouse present",388    ,311    ,80.2    ,306    ,78.8    ,5    ,1.8    ,1.2 – 2.4,,
31,17,Nebraska,"Married women, spouse present",391    ,279    ,71.3    ,273    ,69.8    ,6    ,2.0    ,1.4 – 2.6,,
31,18,Nebraska,Women who maintain families,72    ,55    ,76.5    ,50    ,69.7    ,5    ,9.0    ,5.9 – 12.1,,
31,19,Nebraska,"Total, 16 to 19 years",92    ,44    ,47.4    ,38    ,41.0    ,6    ,13.5    ,9.3 – 17.7,,
31,20,Nebraska,"Total, 20 to 24 years",132    ,107    ,81.3    ,100    ,75.6    ,7    ,7.0    ,5.1 – 8.9,,
31,21,Nebraska,"Total, 25 to 34 years",248    ,216    ,86.9    ,206    ,82.7    ,10    ,4.7    ,3.6 – 5.8,,
31,22,Nebraska,"Total, 35 to 44 years",220    ,199    ,90.4    ,192    ,87.4    ,7    ,3.4    ,2.4 – 4.4,,
31,23,Nebraska,"Total, 45 to 54 years",249    ,221    ,88.8    ,216    ,86.7    ,5    ,2.4    ,1.6 – 3.2,,
31,24,Nebraska,"Total, 55 to 64 years",217    ,167    ,76.9    ,163    ,75.2    ,4    ,2.2    ,1.3 – 3.1,,
31,25,Nebraska,"Total, 65 years and over",254    ,70    ,27.5    ,68    ,26.8    ,2    ,2.4    ,1 – 3.8,,
31,26,Nebraska,"Men, 16 to 19 years",48    ,26    ,53.1    ,22    ,45.2    ,4    ,14.8    ,9.1 – 20.5,,
31,27,Nebraska,"Men, 20 to 24 years",66    ,55    ,82.9    ,51    ,77.3    ,4    ,6.7    ,4.1 – 9.3,,
31,28,Nebraska,"Men, 25 to 34 years",126    ,116    ,92.2    ,111    ,88.1    ,5    ,4.4    ,2.9 – 5.9,,
31,29,Nebraska,"Men, 35 to 44 years",108    ,103    ,94.8    ,99    ,91.8    ,3    ,3.2    ,1.9 – 4.5,,
31,30,Nebraska,"Men, 45 to 54 years",128    ,116    ,91.3    ,114    ,89.6    ,2    ,1.8    ,0.9 – 2.7,,
31,31,Nebraska,"Men, 55 to 64 years",103    ,85    ,82.4    ,83    ,80.7    ,2    ,2.1    ,0.9 – 3.3,,
31,32,Nebraska,"Men, 65 years and over",113    ,36    ,31.4    ,35    ,30.8    ,1    ,1.7    ,0.1 – 3.3,,
31,34,Nebraska,"Women, 20 to 24 years",65    ,52    ,79.6    ,48    ,73.8    ,4    ,7.3    ,4.5 – 10.1,,
31,35,Nebraska,"Women, 25 to 34 years",122    ,100    ,81.3    ,95    ,77.2    ,5    ,5.1    ,3.4 – 6.8,,
31,36,Nebraska,"Women, 35 to 44 years",112    ,96    ,86.2    ,93    ,83.0    ,3    ,3.6    ,2.1 – 5.1,,
31,37,Nebraska,"Women, 45 to 54 years",122    ,105    ,86.2    ,102    ,83.6    ,3    ,3.0    ,1.7 – 4.3,,
31,38,Nebraska,"Women, 55 to 64 years",114    ,82    ,71.9    ,80    ,70.2    ,2    ,2.3    ,1 – 3.6,,
31,39,Nebraska,"Women, 65 years and over",140    ,34    ,24.3    ,33    ,23.6    ,1    ,3.1    ,0.8 – 5.4,,
31,40,Nebraska,"White, 16 to 19 years",79    ,38    ,48.8    ,34    ,43.3    ,4    ,11.2    ,7.1 – 15.3,,
31,41,Nebraska,"White, 20 to 24 years",113    ,94    ,83.0    ,89    ,78.2    ,5    ,5.8    ,3.9 – 7.7,,
31,42,Nebraska,"White, 25 to 34 years",224    ,194    ,86.8    ,187    ,83.5    ,7    ,3.8    ,2.7 – 4.9,,
31,43,Nebraska,"White, 35 to 44 years",196    ,179    ,91.0    ,173    ,88.1    ,6    ,3.2    ,2.2 – 4.2,,
31,44,Nebraska,"White, 45 to 54 years",228    ,204    ,89.4    ,199    ,87.3    ,5    ,2.4    ,1.6 – 3.2,,
31,45,Nebraska,"White, 55 to 64 years",209    ,161    ,76.9    ,157    ,75.2    ,4    ,2.3    ,1.4 – 3.2,,
31,46,Nebraska,"White, 65 years and over",246    ,67    ,27.4    ,66    ,26.8    ,1    ,2.2    ,0.8 – 3.6,,
31,63,Nebraska,"Hispanic or Latino ethnicity, 25 to 34 years",30    ,25    ,82.9    ,22    ,74.6    ,2    ,10.0    ,4.9 – 15.1,,
31,64,Nebraska,"Hispanic or Latino ethnicity, 35 to 44 years",32    ,28    ,88.5    ,27    ,84.3    ,1    ,4.8    ,1.4 – 8.2,,
32,01,Nevada,Total,"2,131    ","1,378    ",64.7    ,"1,227    ",57.6    ,151    ,11.0    ,10.1 – 11.9,,
32,02,Nevada,Men,"1,058    ",752    ,71.0    ,661    ,62.5    ,90    ,12.0    ,10.7 – 13.3,,
32,03,Nevada,Women,"1,072    ",626    ,58.4    ,565    ,52.7    ,61    ,9.7    ,8.5 – 10.9,,
32,04,Nevada,White,"1,655    ","1,066    ",64.4    ,951    ,57.5    ,115    ,10.7    ,9.7 – 11.7,,
32,05,Nevada,"White, men",834    ,591    ,70.8    ,521    ,62.5    ,69    ,11.7    ,10.3 – 13.1,,
32,06,Nevada,"White, women",821    ,475    ,57.9    ,430    ,52.4    ,45    ,9.5    ,8.1 – 10.9,,
32,07,Nevada,Black or African American,170    ,107    ,62.7    ,89    ,52.4    ,18    ,16.4    ,13.5 – 19.3,,
32,08,Nevada,"Black or African American, men",82    ,56    ,68.1    ,46    ,55.6    ,10    ,18.4    ,14.2 – 22.6,,
32,09,Nevada,"Black or African American, women",88    ,51    ,57.7    ,43    ,49.4    ,7    ,14.3    ,10.4 – 18.2,,
32,10,Nevada,Asian,172    ,111    ,64.5    ,103    ,59.6    ,8    ,7.6    ,5.6 – 9.6,,
32,11,Nevada,"Asian, men",78    ,59    ,75.5    ,54    ,69.6    ,5    ,7.8    ,4.9 – 10.7,,
32,12,Nevada,"Asian, women",94    ,52    ,55.4    ,48    ,51.3    ,4    ,7.5    ,4.5 – 10.5,,
32,13,Nevada,Hispanic or Latino ethnicity,496    ,346    ,69.8    ,299    ,60.4    ,47    ,13.6    ,12.1 – 15.1,,
32,14,Nevada,"Hispanic or Latino ethnicity, men",246    ,198    ,80.3    ,168    ,68.4    ,29    ,14.9    ,12.7 – 17.1,,
32,15,Nevada,"Hispanic or Latino ethnicity, women",250    ,149    ,59.5    ,131    ,52.5    ,18    ,11.8    ,9.6 – 14,,
32,16,Nevada,"Married men, spouse present",507    ,373    ,73.5    ,340    ,67.1    ,32    ,8.7    ,7.2 – 10.2,,
32,17,Nevada,"Married women, spouse present",484    ,279    ,57.6    ,259    ,53.5    ,20    ,7.2    ,5.6 – 8.8,,
32,18,Nevada,Women who maintain families,142    ,104    ,73.5    ,93    ,65.7    ,11    ,10.6    ,7.4 – 13.8,,
32,19,Nevada,"Total, 16 to 19 years",137    ,51    ,36.8    ,38    ,27.4    ,13    ,25.6    ,18.4 – 32.8,,
32,20,Nevada,"Total, 20 to 24 years",220    ,167    ,75.6    ,141    ,64.2    ,25    ,15.2    ,12.2 – 18.2,,
32,21,Nevada,"Total, 25 to 34 years",378    ,310    ,82.0    ,275    ,72.7    ,35    ,11.3    ,9.4 – 13.2,,
32,22,Nevada,"Total, 35 to 44 years",340    ,281    ,82.8    ,256    ,75.3    ,25    ,9.1    ,7.3 – 10.9,,
32,23,Nevada,"Total, 45 to 54 years",378    ,303    ,80.1    ,277    ,73.2    ,26    ,8.6    ,6.9 – 10.3,,
32,24,Nevada,"Total, 55 to 64 years",326    ,203    ,62.3    ,185    ,56.5    ,19    ,9.2    ,7.1 – 11.3,,
32,25,Nevada,"Total, 65 years and over",351    ,63    ,18.0    ,56    ,15.9    ,7    ,11.9    ,7.5 – 16.3,,
32,26,Nevada,"Men, 16 to 19 years",71    ,32    ,45.4    ,23    ,32.3    ,9    ,28.8    ,19.3 – 38.3,,
32,27,Nevada,"Men, 20 to 24 years",108    ,86    ,79.7    ,72    ,66.4    ,14    ,16.7    ,12.3 – 21.1,,
32,28,Nevada,"Men, 25 to 34 years",187    ,168    ,89.9    ,147    ,78.5    ,21    ,12.7    ,9.9 – 15.5,,
32,29,Nevada,"Men, 35 to 44 years",176    ,158    ,89.9    ,143    ,81.2    ,15    ,9.7    ,7.2 – 12.2,,
32,30,Nevada,"Men, 45 to 54 years",187    ,157    ,84.2    ,142    ,76.0    ,15    ,9.8    ,7.3 – 12.3,,
32,31,Nevada,"Men, 55 to 64 years",160    ,112    ,70.2    ,101    ,63.3    ,11    ,9.7    ,6.7 – 12.7,,
32,32,Nevada,"Men, 65 years and over",170    ,37    ,22.0    ,34    ,19.7    ,4    ,10.2    ,4.9 – 15.5,,
32,33,Nevada,"Women, 16 to 19 years",67    ,19    ,27.8    ,15    ,22.2    ,4    ,20.0    ,9.5 – 30.5,,
32,34,Nevada,"Women, 20 to 24 years",112    ,80    ,71.7    ,69    ,62.0    ,11    ,13.5    ,9.4 – 17.6,,
32,35,Nevada,"Women, 25 to 34 years",191    ,142    ,74.2    ,128    ,67.0    ,14    ,9.7    ,7.1 – 12.3,,
32,36,Nevada,"Women, 35 to 44 years",164    ,123    ,75.1    ,113    ,68.9    ,10    ,8.3    ,5.7 – 10.9,,
32,37,Nevada,"Women, 45 to 54 years",191    ,145    ,76.0    ,135    ,70.5    ,11    ,7.3    ,5 – 9.6,,
32,38,Nevada,"Women, 55 to 64 years",167    ,91    ,54.8    ,83    ,50.0    ,8    ,8.6    ,5.5 – 11.7,,
32,39,Nevada,"Women, 65 years and over",181    ,26    ,14.2    ,22    ,12.2    ,4    ,14.2    ,6.7 – 21.7,,
32,40,Nevada,"White, 16 to 19 years",100    ,38    ,38.1    ,28    ,27.5    ,11    ,27.7    ,19.1 – 36.3,,
32,41,Nevada,"White, 20 to 24 years",156    ,120    ,77.4    ,101    ,64.8    ,20    ,16.3    ,12.6 – 20,,
32,42,Nevada,"White, 25 to 34 years",275    ,224    ,81.6    ,199    ,72.4    ,25    ,11.4    ,9.1 – 13.7,,
32,43,Nevada,"White, 35 to 44 years",257    ,213    ,82.9    ,197    ,76.4    ,17    ,7.8    ,5.9 – 9.7,,
32,44,Nevada,"White, 45 to 54 years",308    ,246    ,79.6    ,225    ,73.0    ,20    ,8.3    ,6.5 – 10.1,,
32,45,Nevada,"White, 55 to 64 years",269    ,172    ,63.8    ,156    ,58.1    ,15    ,8.9    ,6.6 – 11.2,,
32,46,Nevada,"White, 65 years and over",289    ,53    ,18.2    ,46    ,15.9    ,7    ,12.5    ,7.6 – 17.4,,
32,48,Nevada,"Black or African American, 20 to 24 years",20    ,16    ,77.9    ,13    ,66.3    ,2    ,14.8    ,7.7 – 21.9,,
32,49,Nevada,"Black or African American, 25 to 34 years",34    ,28    ,82.9    ,23    ,67.1    ,5    ,19.1    ,13.1 – 25.1,,
32,50,Nevada,"Black or African American, 35 to 44 years",32    ,27    ,83.7    ,23    ,70.9    ,4    ,15.3    ,9.7 – 20.9,,
32,51,Nevada,"Black or African American, 45 to 54 years",25    ,20    ,80.2    ,17    ,67.4    ,3    ,16.0    ,9.4 – 22.6,,
32,55,Nevada,"Asian, 20 to 24 years",24    ,16    ,67.8    ,15    ,60.9    ,2    ,10.1    ,3.9 – 16.3,,
32,56,Nevada,"Asian, 25 to 34 years",31    ,26    ,83.4    ,25    ,79.5    ,1    ,4.7    ,1.3 – 8.1,,
32,57,Nevada,"Asian, 35 to 44 years",28    ,21    ,75.6    ,19    ,68.3    ,2    ,9.6    ,4.3 – 14.9,,
32,58,Nevada,"Asian, 45 to 54 years",27    ,23    ,84.4    ,22    ,79.5    ,1    ,5.7    ,1.8 – 9.6,,
32,59,Nevada,"Asian, 55 to 64 years",24    ,15    ,62.9    ,14    ,56.8    ,1    ,9.8    ,3.4 – 16.2,,
32,61,Nevada,"Hispanic or Latino ethnicity, 16 to 19 years",53    ,21    ,40.4    ,15    ,27.9    ,7    ,31.0    ,21.3 – 40.7,,
32,62,Nevada,"Hispanic or Latino ethnicity, 20 to 24 years",74    ,55    ,75.0    ,46    ,62.9    ,9    ,16.1    ,11.8 – 20.4,,
32,63,Nevada,"Hispanic or Latino ethnicity, 25 to 34 years",106    ,82    ,77.4    ,71    ,66.8    ,11    ,13.7    ,10.4 – 17,,
32,64,Nevada,"Hispanic or Latino ethnicity, 35 to 44 years",105    ,89    ,84.5    ,80    ,75.9    ,9    ,10.1    ,7.4 – 12.8,,
32,65,Nevada,"Hispanic or Latino ethnicity, 45 to 54 years",83    ,65    ,78.8    ,57    ,69.4    ,8    ,11.9    ,8.5 – 15.3,,
32,66,Nevada,"Hispanic or Latino ethnicity, 55 to 64 years",46    ,29    ,62.7    ,26    ,56.1    ,3    ,10.6    ,5.7 – 15.5,,
33,01,New Hampshire,Total,"1,067    ",740    ,69.4    ,698    ,65.5    ,42    ,5.6    ,5.2 – 6,,
33,02,New Hampshire,Men,522    ,387    ,74.2    ,363    ,69.6    ,24    ,6.2    ,5.6 – 6.8,,
33,03,New Hampshire,Women,545    ,353    ,64.7    ,335    ,61.5    ,17    ,4.9    ,4.3 – 5.5,,
33,04,New Hampshire,White,"1,016    ",703    ,69.2    ,664    ,65.3    ,39    ,5.6    ,5.2 – 6,,
33,05,New Hampshire,"White, men",498    ,369    ,74.0    ,346    ,69.4    ,23    ,6.2    ,5.5 – 6.9,,
33,06,New Hampshire,"White, women",518    ,335    ,64.6    ,318    ,61.4    ,16    ,4.9    ,4.3 – 5.5,,
33,07,New Hampshire,Black or African American,12    ,9    ,75.7    ,8    ,69.4    ,1    ,8.4    ,3.8 – 13,,
33,10,New Hampshire,Asian,21    ,15    ,71.0    ,14    ,66.8    ,1    ,6.0    ,2.9 – 9.1,,
33,11,New Hampshire,"Asian, men",9    ,8    ,85.4    ,8    ,80.8    ,( 3 ),5.4    ,1.4 – 9.4,,
33,12,New Hampshire,"Asian, women",12    ,7    ,59.2    ,6    ,55.3    ,( 3 ),6.6    ,1.8 – 11.4,,
33,13,New Hampshire,Hispanic or Latino ethnicity,27    ,22    ,82.2    ,20    ,73.5    ,2    ,10.5    ,7.3 – 13.7,,
33,14,New Hampshire,"Hispanic or Latino ethnicity, men",14    ,12    ,86.9    ,11    ,77.0    ,1    ,11.4    ,6.8 – 16,,
33,15,New Hampshire,"Hispanic or Latino ethnicity, women",13    ,10    ,77.0    ,9    ,69.7    ,1    ,9.4    ,4.7 – 14.1,,
33,16,New Hampshire,"Married men, spouse present",296    ,228    ,77.2    ,220    ,74.3    ,8    ,3.7    ,3.1 – 4.3,,
33,17,New Hampshire,"Married women, spouse present",295    ,196    ,66.6    ,189    ,64.1    ,7    ,3.7    ,3 – 4.4,,
33,18,New Hampshire,Women who maintain families,48    ,36    ,75.1    ,35    ,71.6    ,2    ,4.8    ,3 – 6.6,,
33,19,New Hampshire,"Total, 16 to 19 years",73    ,33    ,45.4    ,27    ,37.6    ,6    ,17.1    ,13.5 – 20.7,,
33,20,New Hampshire,"Total, 20 to 24 years",84    ,67    ,79.6    ,59    ,70.4    ,8    ,11.6    ,9.5 – 13.7,,
33,21,New Hampshire,"Total, 25 to 34 years",152    ,130    ,85.3    ,123    ,81.0    ,7    ,5.1    ,4.1 – 6.1,,
33,22,New Hampshire,"Total, 35 to 44 years",164    ,143    ,87.1    ,136    ,83.0    ,7    ,4.7    ,3.8 – 5.6,,
33,23,New Hampshire,"Total, 45 to 54 years",219    ,190    ,86.5    ,183    ,83.3    ,7    ,3.7    ,3 – 4.4,,
33,24,New Hampshire,"Total, 55 to 64 years",187    ,136    ,73.0    ,131    ,70.0    ,6    ,4.2    ,3.3 – 5.1,,
33,25,New Hampshire,"Total, 65 years and over",188    ,42    ,22.1    ,39    ,21.0    ,2    ,5.0    ,3.2 – 6.8,,
33,26,New Hampshire,"Men, 16 to 19 years",35    ,15    ,42.4    ,11    ,33.1    ,3    ,21.9    ,15.7 – 28.1,,
33,27,New Hampshire,"Men, 20 to 24 years",44    ,36    ,82.0    ,31    ,70.9    ,5    ,13.5    ,10.4 – 16.6,,
33,28,New Hampshire,"Men, 25 to 34 years",75    ,68    ,90.5    ,65    ,85.8    ,4    ,5.2    ,3.8 – 6.6,,
33,29,New Hampshire,"Men, 35 to 44 years",82    ,76    ,93.6    ,73    ,89.2    ,4    ,4.8    ,3.5 – 6.1,,
33,30,New Hampshire,"Men, 45 to 54 years",109    ,100    ,91.3    ,96    ,88.1    ,4    ,3.5    ,2.6 – 4.4,,
33,31,New Hampshire,"Men, 55 to 64 years",89    ,68    ,76.5    ,65    ,72.3    ,4    ,5.4    ,4 – 6.8,,
33,32,New Hampshire,"Men, 65 years and over",87    ,23    ,26.9    ,22    ,25.1    ,2    ,6.7    ,4 – 9.4,,
33,33,New Hampshire,"Women, 16 to 19 years",38    ,18    ,48.1    ,16    ,41.7    ,2    ,13.2    ,8.9 – 17.5,,
33,34,New Hampshire,"Women, 20 to 24 years",39    ,30    ,76.9    ,27    ,69.8    ,3    ,9.2    ,6.4 – 12,,
33,35,New Hampshire,"Women, 25 to 34 years",77    ,61    ,80.2    ,58    ,76.2    ,3    ,5.0    ,3.6 – 6.4,,
33,36,New Hampshire,"Women, 35 to 44 years",82    ,67    ,80.7    ,63    ,76.9    ,3    ,4.7    ,3.3 – 6.1,,
33,37,New Hampshire,"Women, 45 to 54 years",110    ,90    ,81.8    ,86    ,78.5    ,4    ,3.9    ,2.8 – 5,,
33,38,New Hampshire,"Women, 55 to 64 years",98    ,68    ,69.9    ,66    ,67.9    ,2    ,2.9    ,1.9 – 3.9,,
33,39,New Hampshire,"Women, 65 years and over",101    ,18    ,17.9    ,18    ,17.4    ,1    ,2.9    ,0.9 – 4.9,,
33,40,New Hampshire,"White, 16 to 19 years",69    ,31    ,45.4    ,26    ,37.4    ,6    ,17.7    ,13.9 – 21.5,,
33,41,New Hampshire,"White, 20 to 24 years",78    ,62    ,79.6    ,55    ,70.5    ,7    ,11.4    ,9.2 – 13.6,,
33,42,New Hampshire,"White, 25 to 34 years",138    ,119    ,86.3    ,113    ,81.9    ,6    ,5.1    ,4.1 – 6.1,,
33,43,New Hampshire,"White, 35 to 44 years",152    ,132    ,86.9    ,126    ,82.8    ,6    ,4.8    ,3.8 – 5.8,,
33,44,New Hampshire,"White, 45 to 54 years",211    ,183    ,86.8    ,176    ,83.6    ,7    ,3.7    ,3 – 4.4,,
33,45,New Hampshire,"White, 55 to 64 years",183    ,134    ,73.3    ,129    ,70.3    ,5    ,4.0    ,3.1 – 4.9,,
33,46,New Hampshire,"White, 65 years and over",185    ,41    ,22.2    ,39    ,21.1    ,2    ,5.1    ,3.3 – 6.9,,
34,01,New Jersey,Total,"6,970    ","4,593    ",65.9    ,"4,158    ",59.6    ,435    ,9.5    ,8.9 – 10.1,,
34,02,New Jersey,Men,"3,344    ","2,429    ",72.6    ,"2,198    ",65.7    ,231    ,9.5    ,8.7 – 10.3,,
34,03,New Jersey,Women,"3,626    ","2,164    ",59.7    ,"1,960    ",54.0    ,204    ,9.4    ,8.5 – 10.3,,
34,04,New Jersey,White,"5,313    ","3,493    ",65.7    ,"3,183    ",59.9    ,310    ,8.9    ,8.2 – 9.6,,
34,05,New Jersey,"White, men","2,557    ","1,870    ",73.1    ,"1,701    ",66.5    ,169    ,9.0    ,8.1 – 9.9,,
34,06,New Jersey,"White, women","2,757    ","1,623    ",58.9    ,"1,482    ",53.8    ,141    ,8.7    ,7.7 – 9.7,,
34,07,New Jersey,Black or African American,960    ,617    ,64.3    ,525    ,54.7    ,92    ,15.0    ,13.1 – 16.9,,
34,08,New Jersey,"Black or African American, men",431    ,288    ,66.9    ,241    ,56.1    ,47    ,16.2    ,13.2 – 19.2,,
34,09,New Jersey,"Black or African American, women",529    ,329    ,62.2    ,283    ,53.5    ,46    ,13.9    ,11.3 – 16.5,,
34,10,New Jersey,Asian,579    ,399    ,68.8    ,377    ,65.1    ,21    ,5.4    ,3.9 – 6.9,,
34,11,New Jersey,"Asian, men",291    ,224    ,77.0    ,214    ,73.4    ,10    ,4.6    ,2.8 – 6.4,,
34,12,New Jersey,"Asian, women",288    ,175    ,60.6    ,164    ,56.8    ,11    ,6.3    ,3.9 – 8.7,,
34,13,New Jersey,Hispanic or Latino ethnicity,"1,210    ",886    ,73.2    ,794    ,65.6    ,92    ,10.3    ,9 – 11.6,,
34,14,New Jersey,"Hispanic or Latino ethnicity, men",619    ,488    ,78.9    ,439    ,71.0    ,49    ,10.0    ,8.2 – 11.8,,
34,15,New Jersey,"Hispanic or Latino ethnicity, women",592    ,398    ,67.2    ,355    ,60.0    ,43    ,10.8    ,8.7 – 12.9,,
34,16,New Jersey,"Married men, spouse present","1,767    ","1,388    ",78.6    ,"1,319    ",74.7    ,69    ,5.0    ,4.2 – 5.8,,
34,17,New Jersey,"Married women, spouse present","1,720    ","1,091    ",63.5    ,"1,017    ",59.1    ,75    ,6.8    ,5.8 – 7.8,,
34,18,New Jersey,Women who maintain families,453    ,320    ,70.6    ,275    ,60.8    ,44    ,13.8    ,11 – 16.6,,
34,19,New Jersey,"Total, 16 to 19 years",520    ,169    ,32.4    ,127    ,24.4    ,42    ,24.7    ,19.6 – 29.8,,
34,20,New Jersey,"Total, 20 to 24 years",596    ,423    ,71.1    ,357    ,59.9    ,66    ,15.7    ,13.1 – 18.3,,
34,21,New Jersey,"Total, 25 to 34 years","1,052    ",877    ,83.4    ,792    ,75.3    ,85    ,9.6    ,8.2 – 11,,
34,22,New Jersey,"Total, 35 to 44 years","1,137    ",937    ,82.4    ,868    ,76.3    ,69    ,7.4    ,6.2 – 8.6,,
34,23,New Jersey,"Total, 45 to 54 years","1,378    ","1,139    ",82.7    ,"1,046    ",75.9    ,93    ,8.1    ,7 – 9.2,,
34,24,New Jersey,"Total, 55 to 64 years","1,044    ",754    ,72.2    ,699    ,67.0    ,54    ,7.2    ,5.9 – 8.5,,
34,25,New Jersey,"Total, 65 years and over","1,244    ",294    ,23.7    ,268    ,21.5    ,27    ,9.0    ,6.7 – 11.3,,
34,26,New Jersey,"Men, 16 to 19 years",266    ,84    ,31.5    ,58    ,21.8    ,26    ,31.0    ,22.9 – 39.1,,
34,27,New Jersey,"Men, 20 to 24 years",303    ,223    ,73.6    ,189    ,62.3    ,34    ,15.4    ,11.9 – 18.9,,
34,28,New Jersey,"Men, 25 to 34 years",516    ,469    ,90.9    ,416    ,80.6    ,53    ,11.3    ,9.2 – 13.4,,
34,29,New Jersey,"Men, 35 to 44 years",561    ,519    ,92.5    ,484    ,86.2    ,35    ,6.8    ,5.3 – 8.3,,
34,30,New Jersey,"Men, 45 to 54 years",658    ,581    ,88.4    ,541    ,82.2    ,41    ,7.0    ,5.5 – 8.5,,
34,31,New Jersey,"Men, 55 to 64 years",504    ,386    ,76.6    ,360    ,71.5    ,26    ,6.7    ,4.9 – 8.5,,
34,32,New Jersey,"Men, 65 years and over",537    ,167    ,31.1    ,151    ,28.1    ,16    ,9.5    ,6.3 – 12.7,,
34,33,New Jersey,"Women, 16 to 19 years",254    ,85    ,33.4    ,69    ,27.2    ,16    ,18.5    ,12.3 – 24.7,,
34,34,New Jersey,"Women, 20 to 24 years",293    ,200    ,68.4    ,168    ,57.5    ,32    ,15.9    ,12.2 – 19.6,,
34,35,New Jersey,"Women, 25 to 34 years",535    ,407    ,76.1    ,376    ,70.2    ,31    ,7.7    ,5.9 – 9.5,,
34,36,New Jersey,"Women, 35 to 44 years",576    ,418    ,72.6    ,384    ,66.7    ,34    ,8.1    ,6.3 – 9.9,,
34,37,New Jersey,"Women, 45 to 54 years",720    ,557    ,77.4    ,505    ,70.2    ,52    ,9.3    ,7.6 – 11,,
34,38,New Jersey,"Women, 55 to 64 years",540    ,368    ,68.1    ,339    ,62.8    ,29    ,7.8    ,5.9 – 9.7,,
34,39,New Jersey,"Women, 65 years and over",708    ,128    ,18.0    ,117    ,16.5    ,11    ,8.3    ,4.9 – 11.7,,
34,40,New Jersey,"White, 16 to 19 years",377    ,140    ,37.0    ,107    ,28.2    ,33    ,23.7    ,18.2 – 29.2,,
34,41,New Jersey,"White, 20 to 24 years",431    ,309    ,71.8    ,270    ,62.6    ,39    ,12.7    ,10 – 15.4,,
34,42,New Jersey,"White, 25 to 34 years",761    ,653    ,85.8    ,596    ,78.2    ,57    ,8.8    ,7.3 – 10.3,,
34,43,New Jersey,"White, 35 to 44 years",804    ,659    ,81.9    ,607    ,75.5    ,51    ,7.8    ,6.4 – 9.2,,
34,44,New Jersey,"White, 45 to 54 years","1,041    ",868    ,83.4    ,802    ,77.1    ,66    ,7.6    ,6.4 – 8.8,,
34,45,New Jersey,"White, 55 to 64 years",858    ,624    ,72.7    ,583    ,68.0    ,40    ,6.5    ,5.1 – 7.9,,
34,46,New Jersey,"White, 65 years and over","1,041    ",240    ,23.0    ,218    ,20.9    ,22    ,9.2    ,6.6 – 11.8,,
34,48,New Jersey,"Black or African American, 20 to 24 years",107    ,78    ,73.0    ,60    ,56.3    ,18    ,22.8    ,15.9 – 29.7,,
34,49,New Jersey,"Black or African American, 25 to 34 years",161    ,121    ,75.0    ,100    ,62.1    ,21    ,17.3    ,12.5 – 22.1,,
34,50,New Jersey,"Black or African American, 35 to 44 years",154    ,127    ,82.7    ,113    ,73.3    ,14    ,11.4    ,7.6 – 15.2,,
34,51,New Jersey,"Black or African American, 45 to 54 years",218    ,171    ,78.5    ,153    ,70.1    ,18    ,10.7    ,7.5 – 13.9,,
34,52,New Jersey,"Black or African American, 55 to 64 years",110    ,73    ,66.4    ,63    ,57.3    ,10    ,13.8    ,8.2 – 19.4,,
34,53,New Jersey,"Black or African American, 65 years and over",114    ,28    ,24.6    ,24    ,21.1    ,4    ,14.2    ,5 – 23.4,,
34,56,New Jersey,"Asian, 25 to 34 years",100    ,79    ,79.0    ,76    ,75.8    ,3    ,4.1    ,1.2 – 7,,
34,57,New Jersey,"Asian, 35 to 44 years",155    ,129    ,83.3    ,126    ,81.4    ,3    ,2.3    ,0.6 – 4,,
34,58,New Jersey,"Asian, 45 to 54 years",103    ,87    ,84.3    ,81    ,78.4    ,6    ,7.0    ,3.4 – 10.6,,
34,59,New Jersey,"Asian, 55 to 64 years",67    ,49    ,73.1    ,46    ,69.4    ,3    ,5.1    ,0.9 – 9.3,,
34,60,New Jersey,"Asian, 65 years and over",81    ,26    ,32.0    ,25    ,31.5    ,( 3 ),1.5    ,( 2 ) – ( 2 ),,
34,61,New Jersey,"Hispanic or Latino ethnicity, 16 to 19 years",116    ,47    ,41.0    ,36    ,31.0    ,12    ,24.4    ,15.2 – 33.6,,
34,62,New Jersey,"Hispanic or Latino ethnicity, 20 to 24 years",130    ,103    ,79.4    ,88    ,67.6    ,15    ,14.9    ,10 – 19.8,,
34,63,New Jersey,"Hispanic or Latino ethnicity, 25 to 34 years",304    ,256    ,84.3    ,227    ,74.8    ,29    ,11.3    ,8.6 – 14,,
34,64,New Jersey,"Hispanic or Latino ethnicity, 35 to 44 years",261    ,218    ,83.4    ,204    ,78.0    ,14    ,6.5    ,4.3 – 8.7,,
34,65,New Jersey,"Hispanic or Latino ethnicity, 45 to 54 years",195    ,159    ,81.7    ,148    ,75.9    ,11    ,7.1    ,4.4 – 9.8,,
34,66,New Jersey,"Hispanic or Latino ethnicity, 55 to 64 years",108    ,77    ,71.4    ,70    ,64.6    ,7    ,9.5    ,5 – 14,,
